word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
铃,O,S,nr,钅,líng
、,O,S,x,UNK,UNK
何,O,B,nr,亻,hé
东,O,M,nr,一,dōng
盈,O,E,nr,皿,yíng
、,O,S,x,UNK,UNK
魏,O,B,nr,鬼,wèi
爱,O,M,nr,爫,ài
生,O,E,nr,生,shēng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
广,O,B,ns,广,guǎng
州,O,E,ns,川,zhōu
暨,O,B,nt,日,jì
南,O,M,nt,十,nán
大,O,M,nt,大,dà
学,O,E,nt,子,xué
附,O,B,b,阝,fù
属,O,E,b,尸,shǔ
第,O,B,m,竹,dì
一,O,E,m,一,yī
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
放,O,B,n,攵,fàng
射,O,M,n,寸,shè
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
艳,O,E,nr,色,yàn
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
下,I-Disease,B,n,一,xià
肢,I-Disease,E,n,月,zhī
动,I-Disease,B,n,力,dòng
脉,I-Disease,E,n,月,mài
病,I-Disease,B,v,疒,bìng
变,I-Disease,E,v,又,biàn
介,B-Operation,B,v,人,jiè
入,I-Operation,E,v,入,rù
治,I-Operation,B,v,氵,zhì
疗,I-Operation,E,v,疒,liáo
术,B-Disease,B,t,木,shù
后,I-Disease,E,t,口,hòu
再,I-Disease,S,d,冂,zài
狭,I-Disease,B,a,犭,xiá
窄,I-Disease,E,a,穴,zhǎi
的,O,S,uj,白,dí
危,O,B,an,㔾,wēi
险,O,E,an,阝,xiǎn
因,O,B,n,囗,yīn
素,O,E,n,糸,sù
LB,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
甫,O,E,nr,用,fǔ
能,O,S,v,月,néng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
郎,O,B,nr,阝,láng
江,O,M,nr,氵,jiāng
明,O,E,nr,日,míng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
艳,O,E,nr,色,yàn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
蔡,O,B,nr,艹,cài
世,O,M,nr,一,shì
华,O,E,nr,十,huá
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陈,O,S,nr,阝,chén
苹,O,S,n,艹,píng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
麦,O,B,nr,麦,mài
伟,O,M,nr,亻,wěi
华,O,E,nr,十,huá
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
劳,O,B,nr,力,láo
美,O,M,nr,八,měi
铃,O,E,nr,钅,líng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
何,O,B,nr,亻,hé
东,O,M,nr,一,dōng
盈,O,E,nr,皿,yíng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
魏,O,B,nr,鬼,wèi
爱,O,M,nr,爫,ài
生,O,E,nr,生,shēng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
已,O,S,d,己,yǐ
成,O,B,a,戈,chéng
功,O,E,a,力,gōng
实,O,B,v,宀,shí
施,O,E,v,方,shī
下,B-Operation,B,n,一,xià
肢,I-Operation,E,n,月,zhī
动,I-Operation,B,n,力,dòng
脉,I-Operation,E,n,月,mài
介,I-Operation,B,v,人,jiè
入,I-Operation,E,v,入,rù
治,I-Operation,B,v,氵,zhì
疗,I-Operation,E,v,疒,liáo
并,O,S,c,干,bìng
完,O,B,v,宀,wán
成,O,E,v,戈,chéng
SPACE,O,S,x,UNK,UNK
num,B-Duration,S,x,UNK,UNK
SPACE,I-Duration,S,x,UNK,UNK
~,I-Duration,S,x,UNK,UNK
SPACE,I-Duration,S,x,UNK,UNK
num,I-Duration,S,x,UNK,UNK
SPACE,I-Duration,S,x,UNK,UNK
年,I-Duration,S,m,干,nián
随,O,B,v,阝,suí
访,O,E,v,讠,fǎng
