word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,nt,囗,guó
家,O,M,nt,宀,jiā
自,O,M,nt,自,zì
然,O,M,nt,灬,rán
科,O,M,nt,禾,kē
学,O,M,nt,子,xué
基,O,M,nt,土,jī
金,O,E,nt,金,jīn
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
硫,B-Anatomy,S,n,石,liú
氧,I-Anatomy,S,n,气,yǎng
还,I-Anatomy,S,d,辶,huán
蛋,I-Anatomy,B,n,虫,dàn
白,I-Anatomy,E,n,白,bái
相,I-Anatomy,B,l,目,xiāng
互,I-Anatomy,M,l,二,hù
作,I-Anatomy,M,l,亻,zuò
用,I-Anatomy,E,l,用,yòng
蛋,I-Anatomy,B,n,虫,dàn
白,I-Anatomy,E,n,白,bái
与,O,S,p,一,yǔ
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
致,O,B,v,至,zhì
病,O,E,v,疒,bìng
机,O,B,n,木,jī
制,O,E,n,刂,zhì
关,O,B,n,丷,guān
系,O,E,n,糸,xì
的,O,S,uj,白,dí
探,O,B,v,扌,tàn
讨,O,E,v,讠,tǎo
LB,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
亚,O,M,nr,二,yà
利,O,E,nr,刂,lì
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
龙,O,B,nr,龙,lóng
敏,O,E,nr,攵,mǐn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
学,O,M,nr,子,xué
翠,O,E,nr,羽,cuì
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
吕,O,B,nr,口,lǚ
莉,O,M,nr,艹,lì
霞,O,E,nr,雨,xiá
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
锦,O,M,nr,钅,jǐn
林,O,E,nr,木,lín
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
贾,O,B,nr,贝,gǔ
方,O,E,nr,方,fāng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
东,O,M,nr,一,dōng
方,O,E,nr,方,fāng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
测,O,B,v,氵,cè
定,O,E,v,宀,dìng
不,O,B,a,一,bù
同,O,E,a,口,tóng
糖,O,B,n,米,táng
耐,O,M,n,而,nài
量,O,E,n,里,liáng
人,O,B,n,人,rén
群,O,E,n,羊,qún
血,O,B,n,血,xiě
浆,O,E,n,水,jiāng
中,O,B,nz,丨,zhōng
硫,B-Anatomy,E,nz,石,liú
氧,I-Anatomy,S,n,气,yǎng
还,I-Anatomy,S,d,辶,huán
蛋,I-Anatomy,B,n,虫,dàn
白,I-Anatomy,E,n,白,bái
相,I-Anatomy,B,l,目,xiāng
互,I-Anatomy,M,l,二,hù
作,I-Anatomy,M,l,亻,zuò
用,I-Anatomy,E,l,用,yòng
蛋,I-Anatomy,B,n,虫,dàn
白,I-Anatomy,E,n,白,bái
SPACE,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
t,O,B,eng,UNK,UNK
h,O,M,eng,UNK,UNK
i,O,M,eng,UNK,UNK
o,O,M,eng,UNK,UNK
r,O,M,eng,UNK,UNK
e,O,M,eng,UNK,UNK
d,O,M,eng,UNK,UNK
o,O,M,eng,UNK,UNK
x,O,M,eng,UNK,UNK
i,O,M,eng,UNK,UNK
n,O,E,eng,UNK,UNK
-,O,S,x,UNK,UNK
i,O,B,eng,UNK,UNK
n,O,M,eng,UNK,UNK
