word,label,bound,flag,radical,pinyin
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
相,O,B,v,目,xiāng
关,O,E,v,丷,guān
议,O,B,n,讠,yì
题,O,E,n,页,tí
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,nt,囗,guó
家,O,M,nt,宀,jiā
自,O,M,nt,自,zì
然,O,M,nt,灬,rán
科,O,M,nt,禾,kē
学,O,M,nt,子,xué
基,O,M,nt,土,jī
金,O,E,nt,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
黑,O,B,ns,黑,hēi
龙,O,M,ns,龙,lóng
江,O,M,ns,氵,jiāng
省,O,E,ns,目,shěng
科,O,B,n,禾,kē
技,O,E,n,扌,jì
计,O,B,n,讠,jì
划,O,E,n,刂,huá
项,O,B,n,页,xiàng
目,O,E,n,目,mù
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
L,O,B,eng,UNK,UNK
C,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
C,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
哈,O,B,ns,口,hā
尔,O,M,ns,小,ěr
滨,O,E,ns,氵,bīn
医,O,B,n,匚,yī
科,O,M,n,禾,kē
大,O,M,n,大,dà
学,O,E,n,子,xué
激,O,B,n,氵,jī
素,O,E,n,糸,sù
与,O,S,p,一,yǔ
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
重,O,B,n,里,zhòng
点,O,E,n,灬,diǎn
实,O,B,n,宀,shí
验,O,M,n,马,yàn
室,O,E,n,宀,shì
LB,O,S,x,UNK,UNK
富,B-Anatomy,B,v,宀,fù
含,I-Anatomy,E,v,口,hán
半,I-Anatomy,B,n,十,bàn
胱,I-Anatomy,M,n,月,guāng
氨,I-Anatomy,M,n,气,ān
酸,I-Anatomy,E,n,酉,suān
的,I-Anatomy,S,uj,白,dí
酸,I-Anatomy,B,n,酉,suān
性,I-Anatomy,E,n,忄,xìng
分,I-Anatomy,B,v,刀,fēn
泌,I-Anatomy,E,v,氵,mì
蛋,I-Anatomy,B,n,虫,dàn
白,I-Anatomy,E,n,白,bái
与,O,S,p,一,yǔ
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
肾,I-Disease,B,n,月,shèn
病,I-Disease,E,n,疒,bìng
LB,O,S,x,UNK,UNK
的,O,S,uj,白,dí
相,O,B,l,目,xiāng
关,O,M,l,丷,guān
性,O,E,l,忄,xìng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
磊,O,E,nr,石,lěi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
宋,O,S,nr,宀,sòng
海,O,B,nr,氵,hǎi
燕,O,E,nr,灬,yàn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
锴,O,E,nr,钅,kǎi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
朱,O,S,nr,木,zhū
莉,O,B,nrt,艹,lì
莉,O,E,nrt,艹,lì
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
安,O,B,ns,宀,ān
盟,O,E,ns,皿,méng
盟,O,S,n,皿,méng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
政,O,E,nr,攵,zhèng
sep,sep,sep,sep,sep,sep
