word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
贵,O,B,ns,贝,guì
阳,O,M,ns,阝,yáng
市,O,E,ns,巾,shì
社,O,B,n,礻,shè
会,O,E,n,人,huì
发,O,B,vn,又,fā
展,O,E,vn,尸,zhǎn
与,O,S,p,一,yǔ
民,O,B,n,乛,mín
生,O,E,n,生,shēng
科,O,B,n,禾,kē
技,O,E,n,扌,jì
计,O,B,n,讠,jì
划,O,E,n,刂,huá
项,O,B,n,页,xiàng
目,O,E,n,目,mù
[,O,S,x,UNK,UNK
筑,O,B,nt,竹,zhù
科,O,M,nt,禾,kē
社,O,E,nt,礻,shè
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
LB,O,S,x,UNK,UNK
号,O,S,m,口,hào
),O,S,x,UNK,UNK
],O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
妊,O,B,v,女,rèn
娠,O,E,v,女,shēn
妇,O,B,n,女,fù
女,O,E,n,女,nǚ
血,O,B,n,血,xiě
清,O,E,n,氵,qīng
SPACE,O,S,x,UNK,UNK
num,B-Test,B,m,UNK,UNK
num,I-Test,E,m,UNK,UNK
-,I-Test,S,x,UNK,UNK
羟,I-Test,S,n,羊,qiǎng
维,I-Test,B,nr,纟,wéi
生,I-Test,M,nr,生,shēng
素,I-Test,E,nr,糸,sù
SPACE,I-Test,S,x,UNK,UNK
D,I-Test,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
与,O,S,p,一,yǔ
骨,B-Test,S,n,骨,gǔ
转,I-Test,B,v,车,zhuǎn
换,I-Test,E,v,扌,huàn
指,I-Test,B,n,扌,zhǐ
标,I-Test,E,n,木,biāo
的,O,S,uj,白,dí
相,O,B,l,目,xiāng
关,O,M,l,丷,guān
性,O,E,l,忄,xìng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
欧,O,B,ns,欠,ōu
亚,O,E,ns,二,yà
萍,O,S,nr,艹,píng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
向,O,B,nr,口,xiàng
菲,O,E,nr,艹,fēi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
梁,O,B,nr,木,liáng
英,O,M,nr,艹,yīng
梅,O,E,nr,木,méi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
龙,O,B,nr,龙,lóng
丽,O,E,nr,一,lì
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
琳,O,E,nr,王,lín
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
杨,O,E,nr,木,yáng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
测,O,B,v,氵,cè
定,O,E,v,宀,dìng
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
名,O,S,q,口,míng
妊,B-Disease,B,v,女,rèn
娠,I-Disease,E,v,女,shēn
中,I-Disease,B,t,丨,zhōng
期,I-Disease,E,t,月,qī
妇,O,B,n,女,fù
女,O,E,n,女,nǚ
血,O,B,n,血,xiě
清,O,E,n,氵,qīng
SPACE,O,S,x,UNK,UNK
num,B-Test,B,m,UNK,UNK
num,I-Test,E,m,UNK,UNK
-,I-Test,S,x,UNK,UNK
羟,I-Test,S,n,羊,qiǎng
维,I-Test,B,nr,纟,wéi
生,I-Test,M,nr,生,shēng
素,I-Test,E,nr,糸,sù
SPACE,I-Test,S,x,UNK,UNK
D,I-Test,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
浓,O,B,n,氵,nóng
度,O,E,n,广,dù
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
维,B-Test,B,nr,纟,wéi
生,I-Test,M,nr,生,shēng
素,I-Test,E,nr,糸,sù
