word,label,bound,flag,radical,pinyin
基,O,B,n,土,jī
础,O,E,n,石,chǔ
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
天,O,B,ns,大,tiān
津,O,M,ns,氵,jīn
市,O,E,ns,巾,shì
应,O,B,v,广,yīng
用,O,E,v,用,yòng
基,O,B,n,土,jī
础,O,E,n,石,chǔ
及,O,S,c,又,jí
前,O,B,n,刂,qián
沿,O,M,n,氵,yán
技,O,M,n,扌,jì
术,O,E,n,木,shù
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
计,O,B,n,讠,jì
划,O,E,n,刂,huá
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
天,O,B,ns,大,tiān
津,O,M,ns,氵,jīn
市,O,E,ns,巾,shì
自,O,S,p,自,zì
LB,O,S,x,UNK,UNK
然,O,S,c,灬,rán
科,O,B,n,禾,kē
学,O,M,n,子,xué
基,O,M,n,土,jī
金,O,E,n,金,jīn
重,O,B,n,里,zhòng
点,O,M,n,灬,diǎn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
J,O,B,eng,UNK,UNK
C,O,M,eng,UNK,UNK
Z,O,M,eng,UNK,UNK
D,O,M,eng,UNK,UNK
J,O,M,eng,UNK,UNK
C,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
天,O,B,nt,大,tiān
津,O,M,nt,氵,jīn
市,O,M,nt,巾,shì
卫,O,M,nt,卩,wèi
生,O,M,nt,生,shēng
局,O,E,nt,尸,jú
科,O,B,n,禾,kē
技,O,E,n,扌,jì
基,O,B,n,土,jī
金,O,E,n,金,jīn
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
K,O,B,eng,UNK,UNK
Z,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
天,O,B,nt,大,tiān
津,O,M,nt,氵,jīn
医,O,M,nt,匚,yī
科,O,M,nt,禾,kē
大,O,M,nt,大,dà
学,O,E,nt,子,xué
科,O,B,n,禾,kē
学,O,M,n,子,xué
基,O,M,n,土,jī
金,O,E,n,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
K,O,B,eng,UNK,UNK
Y,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
市,O,S,n,巾,shì
激,O,B,n,氵,jī
素,O,E,n,糸,sù
与,O,S,p,一,yǔ
发,O,B,vn,又,fā
育,O,E,vn,月,yù
重,O,B,n,里,zhòng
点,O,E,n,灬,diǎn
实,O,B,n,宀,shí
验,O,M,n,马,yàn
室,O,E,n,宀,shì
LB,O,S,x,UNK,UNK
高,O,B,n,高,gāo
糖,O,E,n,米,táng
和,O,S,c,口,hé
缺,O,B,v,缶,quē
氧,O,E,v,气,yǎng
对,O,S,p,寸,duì
血,B-Anatomy,B,n,血,xiě
管,I-Anatomy,E,n,竹,guǎn
内,I-Anatomy,B,n,冂,nèi
皮,I-Anatomy,M,n,皮,pí
细,I-Anatomy,M,n,纟,xì
胞,I-Anatomy,E,n,月,bāo
SPACE,O,S,x,UNK,UNK
A,B-Anatomy,B,eng,UNK,UNK
m,I-Anatomy,M,eng,UNK,UNK
o,I-Anatomy,M,eng,UNK,UNK
t,I-Anatomy,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
表,O,B,v,衣,biǎo
达,O,E,v,辶,dá
的,O,S,uj,白,dí
影,O,B,vn,彡,yǐng
响,O,E,vn,口,xiǎng
LB,O,S,x,UNK,UNK
及,O,B,c,又,jí
其,O,E,c,八,qí
