word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
究,O,S,vg,穴,jiū
所,O,S,u,户,suǒ
(,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
洋,O,E,nr,氵,yáng
、,O,S,x,UNK,UNK
刘,O,B,nrfg,刂,liú
珊,O,E,nrfg,王,shān
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
天,O,B,nt,大,tiān
津,O,M,nt,氵,jīn
医,O,M,nt,匚,yī
科,O,M,nt,禾,kē
大,O,M,nt,大,dà
学,O,E,nt,子,xué
代,B-Disease,B,v,亻,dài
谢,I-Disease,E,v,讠,xiè
病,I-Disease,S,n,疒,bìng
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
痛,B-Disease,B,n,疒,tòng
风,I-Disease,E,n,风,fēng
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
孙,O,B,nr,子,sūn
丽,O,M,nr,一,lì
荣,O,E,nr,艹,róng
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
不,O,B,a,一,bù
同,O,E,a,口,tóng
糖,O,S,zg,米,táng
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
状,O,B,n,犬,zhuàng
态,O,E,n,心,tài
下,O,S,f,一,xià
血,B-Test,B,n,血,xiě
清,I-Test,E,n,氵,qīng
谷,I-Test,B,n,谷,gǔ
氨,I-Test,E,n,气,ān
酰,I-Test,S,n,酉,xiān
转,I-Test,B,l,车,zhuǎn
移,I-Test,M,l,禾,yí
酶,I-Test,E,l,酉,méi
水,O,B,n,水,shuǐ
平,O,E,n,干,píng
的,O,S,uj,白,dí
变,O,B,vn,又,biàn
化,O,E,vn,亻,huà
及,O,S,c,又,jí
意,O,B,n,心,yì
义,O,E,n,丶,yì
LB,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
洋,O,E,nr,氵,yáng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nrfg,刂,liú
珊,O,E,nrfg,王,shān
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
孙,O,B,nr,子,sūn
丽,O,M,nr,一,lì
荣,O,E,nr,艹,róng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
回,O,B,n,囗,huí
顾,O,M,n,页,gù
性,O,E,n,忄,xìng
分,O,B,vn,刀,fēn
析,O,E,vn,木,xī
天,O,B,ns,大,tiān
津,O,M,ns,氵,jīn
地,O,M,ns,土,dì
区,O,E,ns,匚,qū
不,O,B,a,一,bù
同,O,E,a,口,tóng
糖,O,B,n,米,táng
耐,O,M,n,而,nài
量,O,E,n,里,liáng
人,O,B,n,人,rén
群,O,E,n,羊,qún
资,O,B,n,贝,zī
料,O,E,n,斗,liào
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
分,O,S,v,刀,fēn
糖,O,B,n,米,táng
耐,O,M,n,而,nài
量,O,E,n,里,liáng
正,O,B,d,止,zhèng
常,O,E,d,巾,cháng
组,O,S,zg,纟,zǔ
、,O,S,x,UNK,UNK
糖,O,B,n,米,táng
耐,O,M,n,而,nài
量,O,E,n,里,liáng
异,O,B,d,廾,yì
常,O,E,d,巾,cháng
组,O,S,zg,纟,zǔ
、,O,S,x,UNK,UNK
初,O,B,v,刀,chū
诊,O,E,v,讠,zhěn
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,E,n,尸,niào
LB,I-Disease,S,x,UNK,UNK
病,I-Disease,B,n,疒,bìng
组,O,E,n,纟,zǔ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
结,O,B,n,纟,jié
果,O,M,n,木,guǒ
显,O,M,n,日,xiǎn
示,O,E,n,示,shì
随,O,B,p,阝,suí
着,O,E,p,目,zhuó
糖,B-Symptom,S,zg,米,táng
代,I-Symptom,B,v,亻,dài
谢,I-Symptom,E,v,讠,xiè
