word,label,bound,flag,radical,pinyin
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,n,囗,guó
家,O,E,n,宀,jiā
科,O,B,n,禾,kē
技,O,E,n,扌,jì
支,O,B,v,支,zhī
撑,O,E,v,扌,chēng
计,O,B,n,讠,jì
划,O,E,n,刂,huá
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
B,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
I,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
B,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
新,O,B,nt,斤,xīn
疆,O,M,nt,田,jiāng
生,O,M,nt,生,shēng
产,O,M,nt,亠,chǎn
建,O,M,nt,廴,jiàn
设,O,M,nt,讠,shè
兵,O,M,nt,八,bīng
团,O,E,nt,囗,tuán
重,O,B,n,里,zhòng
点,O,E,n,灬,diǎn
科,O,B,n,禾,kē
技,O,E,n,扌,jì
攻,O,B,l,攵,gōng
关,O,M,l,丷,guān
项,O,M,l,页,xiàng
目,O,E,l,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
B,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
新,O,B,ns,斤,xīn
疆,O,E,ns,田,jiāng
维,O,B,nz,纟,wéi
吾,O,M,nz,口,wú
尔,O,M,nz,小,ěr
族,O,E,nz,方,zú
成,O,B,n,戈,chéng
人,O,E,n,人,rén
血,B-Disease,B,n,血,xiě
脂,I-Disease,E,n,月,zhī
异,I-Disease,B,d,廾,yì
常,I-Disease,E,d,巾,cháng
及,O,B,c,又,jí
其,O,E,c,八,qí
影,O,B,vn,彡,yǐng
响,O,E,vn,口,xiǎng
因,O,B,n,囗,yīn
素,O,E,n,糸,sù
分,O,B,vn,刀,fēn
析,O,E,vn,木,xī
LB,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
亚,O,M,nr,二,yà
鹏,O,E,nr,鸟,péng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
丁,O,B,nr,一,dīng
玉,O,M,nr,玉,yù
松,O,E,nr,木,sōng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
马,O,S,n,马,mǎ
儒,O,B,nz,亻,rú
林,O,E,nz,木,lín
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
郭,O,B,nr,阝,guō
恒,O,E,nr,忄,héng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
佳,O,M,nr,亻,jiā
铭,O,E,nr,钅,míng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
眉,O,E,nr,目,méi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
景,O,M,nr,日,jǐng
玉,O,E,nr,玉,yù
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
郭,O,B,nrfg,阝,guō
淑,O,M,nrfg,氵,shū
霞,O,E,nrfg,雨,xiá
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
选,O,B,v,辶,xuǎn
取,O,E,v,又,qǔ
新,O,B,ns,斤,xīn
疆,O,E,ns,田,jiāng
喀,O,B,ns,口,kā
什,O,M,ns,亻,shí
地,O,M,ns,土,dì
区,O,E,ns,匚,qū
≥,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
岁,O,S,m,山,suì
维,O,B,nz,纟,wéi
吾,O,M,nz,口,wú
尔,O,M,nz,小,ěr
族,O,E,nz,方,zú
居,O,B,n,尸,jū
民,O,E,n,乛,mín
SPACE,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
人,O,S,n,人,rén
进,O,B,v,辶,jìn
行,O,E,v,行,háng
问,O,B,l,门,wèn
卷,O,M,l,㔾,juàn
调,O,M,l,讠,tiáo
查,O,E,l,木,chá
