word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,n,囗,guó
家,O,E,n,宀,jiā
自,O,B,d,自,zì
然,O,E,d,灬,rán
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
唑,B-Drug,S,x,口,zuò
来,I-Drug,S,v,木,lái
膦,I-Drug,S,g,月,lìn
酸,I-Drug,S,n,酉,suān
与,O,S,p,一,yǔ
替,B-Drug,S,p,曰,tì
勃,I-Drug,B,nz,力,bó
龙,I-Drug,E,nz,龙,lóng
对,O,S,p,寸,duì
绝,B-Disease,B,d,纟,jué
经,I-Disease,E,d,纟,jīng
后,I-Disease,S,f,口,hòu
骨,I-Disease,B,n,骨,gǔ
质,I-Disease,M,n,贝,zhì
疏,I-Disease,M,n,疋,shū
松,I-Disease,M,n,木,sōng
症,I-Disease,E,n,疒,zhèng
LB,O,S,x,UNK,UNK
骨,B-Test,B,n,骨,gǔ
密,I-Test,M,n,宀,mì
度,I-Test,E,n,广,dù
、,O,S,x,UNK,UNK
骨,B-Test,S,n,骨,gǔ
代,I-Test,B,v,亻,dài
谢,I-Test,E,v,讠,xiè
指,I-Test,B,n,扌,zhǐ
标,I-Test,E,n,木,biāo
及,O,S,c,又,jí
骨,B-Disease,B,n,骨,gǔ
折,I-Disease,E,n,扌,zhē
影,O,B,vn,彡,yǐng
响,O,E,vn,口,xiǎng
的,O,S,uj,白,dí
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
宣,O,B,i,宀,xuān
淼,O,E,i,水,miǎo
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
军,O,E,nr,冖,jūn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
颖,O,E,nr,页,yǐng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
周,O,B,nr,口,zhōu
筠,O,E,nr,竹,yún
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
博,O,E,nr,十,bó
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
宋,O,B,nr,宀,sòng
利,O,M,nr,刂,lì
格,O,E,nr,木,gé
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
永,O,M,nr,水,yǒng
兰,O,E,nr,丷,lán
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
秀,O,M,nr,禾,xiù
珍,O,E,nr,王,zhēn
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
摘,O,B,v,扌,zhāi
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
目,O,B,n,目,mù
的,O,E,n,白,dí
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
比,O,B,d,比,bǐ
较,O,E,d,车,jiào
唑,B-Drug,S,x,口,zuò
来,I-Drug,S,v,木,lái
膦,I-Drug,S,g,月,lìn
酸,I-Drug,S,n,酉,suān
与,O,S,p,一,yǔ
替,B-Drug,B,i,曰,tì
勃,I-Drug,M,i,力,bó
龙,I-Drug,E,i,龙,lóng
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
绝,B-Disease,B,d,纟,jué
经,I-Disease,E,d,纟,jīng
后,I-Disease,S,f,口,hòu
骨,I-Disease,B,n,骨,gǔ
质,I-Disease,M,n,贝,zhì
疏,I-Disease,M,n,疋,shū
松,I-Disease,M,n,木,sōng
症,I-Disease,E,n,疒,zhèng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
骨,B-Test,B,n,骨,gǔ
