word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
卫,O,B,an,卩,wèi
生,O,E,an,生,shēng
和,O,S,c,口,hé
计,O,B,l,讠,jì
划,O,M,l,刂,huá
生,O,M,l,生,shēng
育,O,E,l,月,yù
委,O,B,n,女,wěi
员,O,M,n,口,yuán
会,O,E,n,人,huì
科,O,B,n,禾,kē
研,O,E,n,石,yán
基,O,B,n,土,jī
金,O,E,n,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
Y,O,B,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
顾,O,B,nr,页,gù
勇,O,E,nr,力,yǒng
、,O,S,x,UNK,UNK
洪,O,B,ns,氵,hóng
洋,O,E,ns,氵,yáng
、,O,S,x,UNK,UNK
韩,O,S,j,韦,hán
小,O,B,n,小,xiǎo
结,O,E,n,纟,jié
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
中,O,B,j,丨,zhōng
老,O,M,j,耂,lǎo
年,O,E,j,干,nián
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
无,B-Disease,B,i,一,wú
症,I-Disease,M,i,疒,zhèng
状,I-Disease,E,i,犬,zhuàng
胆,I-Disease,B,i,月,dǎn
囊,I-Disease,M,i,口,náng
结,I-Disease,M,i,纟,jié
石,I-Disease,E,i,石,shí
的,O,S,uj,白,dí
LB,O,S,x,UNK,UNK
患,O,B,n,心,huàn
病,O,M,n,疒,bìng
率,O,E,n,玄,shuài
及,O,S,c,又,jí
相,O,B,v,目,xiāng
关,O,E,v,丷,guān
危,O,B,an,㔾,wēi
险,O,E,an,阝,xiǎn
因,O,B,n,囗,yīn
素,O,E,n,糸,sù
分,O,B,vn,刀,fēn
析,O,E,vn,木,xī
LB,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
跃,O,M,nr,足,yuè
跃,O,E,nr,足,yuè
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
军,O,E,nr,冖,jūn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
徐,O,B,nrfg,彳,xú
炯,O,E,nrfg,火,jiǒng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
灶,O,M,nr,火,zào
萍,O,E,nr,艹,píng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
盛,O,B,v,皿,shèng
励,O,E,v,力,lì
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
顾,O,B,nr,页,gù
勇,O,E,nr,力,yǒng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
洪,O,B,ns,氵,hóng
洋,O,E,ns,氵,yáng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
韩,O,S,j,韦,hán
小,O,B,n,小,xiǎo
结,O,E,n,纟,jié
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
摘,O,B,v,扌,zhāi
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
目,O,B,n,目,mù
的,O,E,n,白,dí
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
本,O,S,r,木,běn
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
主,O,B,b,丶,zhǔ
要,O,E,b,覀,yào
调,O,B,vn,讠,tiáo
查,O,E,vn,木,chá
中,O,B,j,丨,zhōng
老,O,M,j,耂,lǎo
年,O,E,j,干,nián
