word,label,bound,flag,radical,pinyin
综,O,B,vn,纟,zōng
述,O,E,vn,辶,shù
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,n,囗,guó
家,O,E,n,宀,jiā
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
重,O,B,n,里,zhòng
点,O,E,n,灬,diǎn
专,O,B,n,一,zhuān
科,O,E,n,禾,kē
建,O,B,n,廴,jiàn
设,O,M,n,讠,shè
项,O,M,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
国,O,B,nt,囗,guó
卫,O,M,nt,卩,wèi
办,O,E,nt,力,bàn
医,O,B,n,匚,yī
函,O,E,n,凵,hán
[,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
LB,O,S,x,UNK,UNK
号,O,S,m,口,hào
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
魏,O,B,nr,鬼,wèi
倩,O,M,nr,亻,qiàn
萍,O,E,nr,艹,píng
、,O,S,x,UNK,UNK
凌,O,B,nr,冫,líng
子,O,M,nr,子,zǐ
希,O,E,nr,巾,xī
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
邓,O,B,nr,阝,dèng
华,O,M,nr,十,huá
聪,O,E,nr,耳,cōng
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
脑,B-Anatomy,S,n,月,nǎo
钠,I-Anatomy,S,n,钅,nà
肽,I-Anatomy,S,ng,月,tài
与,O,S,p,一,yǔ
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
相,O,B,l,目,xiāng
关,O,M,l,丷,guān
性,O,E,l,忄,xìng
研,O,B,n,石,yán
究,O,M,n,穴,jiū
进,O,M,n,辶,jìn
展,O,E,n,尸,zhǎn
LB,O,S,x,UNK,UNK
靳,O,S,nr,革,jìn
小,O,B,nr,小,xiǎo
龙,O,E,nr,龙,lóng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
魏,O,B,nr,鬼,wèi
倩,O,M,nr,亻,qiàn
萍,O,E,nr,艹,píng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
邓,O,B,nr,阝,dèng
华,O,M,nr,十,huá
聪,O,E,nr,耳,cōng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
凌,O,B,nr,冫,líng
子,O,M,nr,子,zǐ
希,O,E,nr,巾,xī
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
近,O,B,t,辶,jìn
来,O,E,t,木,lái
