word,label,bound,flag,radical,pinyin
流,O,B,n,氵,liú
行,O,M,n,行,háng
病,O,M,n,疒,bìng
学,O,E,n,子,xué
调,O,B,vn,讠,tiáo
查,O,E,vn,木,chá
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
中,O,B,nt,丨,zhōng
华,O,M,nt,十,huá
医,O,M,nt,匚,yī
学,O,M,nt,子,xué
会,O,E,nt,人,huì
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
科,O,B,n,禾,kē
研,O,E,n,石,yán
专,O,B,n,一,zhuān
项,O,M,n,页,xiàng
基,O,M,n,土,jī
金,O,E,n,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
安,O,B,ns,宀,ān
徽,O,M,ns,彳,huī
省,O,E,ns,目,shěng
LB,O,S,x,UNK,UNK
自,O,B,d,自,zì
然,O,E,d,灬,rán
SPACE,O,S,x,UNK,UNK
科,O,S,n,禾,kē
SPACE,O,S,x,UNK,UNK
学,O,S,n,子,xué
SPACE,O,S,x,UNK,UNK
基,O,S,a,土,jī
SPACE,O,S,x,UNK,UNK
金,O,S,nr,金,jīn
SPACE,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
M,O,B,eng,UNK,UNK
H,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
安,O,S,v,宀,ān
SPACE,O,S,x,UNK,UNK
徽,O,S,n,彳,huī
SPACE,O,S,x,UNK,UNK
省,O,S,n,目,shěng
SPACE,O,S,x,UNK,UNK
科,O,S,n,禾,kē
SPACE,O,S,x,UNK,UNK
技,O,S,n,扌,jì
SPACE,O,S,x,UNK,UNK
厅,O,S,n,厂,tīng
SPACE,O,S,x,UNK,UNK
科,O,S,n,禾,kē
SPACE,O,S,x,UNK,UNK
技,O,S,n,扌,jì
SPACE,O,S,x,UNK,UNK
攻,O,S,v,攵,gōng
SPACE,O,S,x,UNK,UNK
关,O,S,v,丷,guān
SPACE,O,S,x,UNK,UNK
项,O,S,n,页,xiàng
SPACE,O,S,x,UNK,UNK
目,O,S,t,目,mù
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
c,O,B,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
