word,label,bound,flag,radical,pinyin
基,O,B,n,土,jī
础,O,E,n,石,chǔ
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,nt,囗,guó
家,O,M,nt,宀,jiā
自,O,M,nt,自,zì
然,O,M,nt,灬,rán
科,O,M,nt,禾,kē
学,O,M,nt,子,xué
基,O,M,nt,土,jī
金,O,E,nt,金,jīn
资,O,B,n,贝,zī
助,O,E,n,力,zhù
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
中,O,B,n,丨,zhōng
央,O,E,n,大,yāng
高,O,B,n,高,gāo
校,O,E,n,木,xiào
基,O,B,n,土,jī
本,O,E,n,木,běn
LB,O,S,x,UNK,UNK
科,O,B,n,禾,kē
研,O,E,n,石,yán
业,O,B,n,一,yè
务,O,M,n,力,wù
费,O,E,n,贝,fèi
专,O,B,n,一,zhuān
项,O,M,n,页,xiàng
资,O,M,n,贝,zī
金,O,E,n,金,jīn
资,O,B,n,贝,zī
助,O,E,n,力,zhù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
小,O,B,nr,小,xiǎo
奇,O,E,nr,大,qí
、,O,S,x,UNK,UNK
代,O,S,q,亻,dài
喆,O,S,yg,口,zhé
、,O,S,x,UNK,UNK
孙,O,B,nrfg,子,sūn
家,O,E,nrfg,宀,jiā
忠,O,S,nr,心,zhōng
、,O,S,x,UNK,UNK
邹,O,B,nr,阝,zōu
润,O,M,nr,氵,rùn
梅,O,E,nr,木,méi
、,O,S,x,UNK,UNK
徐,O,B,nr,彳,xú
焱,O,E,nr,火,yàn
成,O,S,v,戈,chéng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
湖,O,B,ns,氵,hú
北,O,M,ns,匕,běi
省,O,E,ns,目,shěng
荆,O,B,ns,艹,jīng
州,O,M,ns,川,zhōu
市,O,E,ns,巾,shì
中,O,B,nt,丨,zhōng
心,O,M,nt,心,xīn
医,O,M,nt,匚,yī
院,O,E,nt,阝,yuàn
内,O,S,n,冂,nèi
LB,O,S,x,UNK,UNK
分,O,B,v,刀,fēn
泌,O,E,v,氵,mì
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
曾,O,S,d,曰,zēng
姣,O,B,n,女,jiāo
娥,O,E,n,女,é
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
第,O,B,m,竹,dì
一,O,E,m,一,yī
作,O,B,n,亻,zuò
者,O,E,n,耂,zhě
现,O,B,t,见,xiàn
在,O,E,t,土,zài
湖,O,B,ns,氵,hú
北,O,M,ns,匕,běi
省,O,E,ns,目,shěng
荆,O,B,ns,艹,jīng
州,O,M,ns,川,zhōu
市,O,E,ns,巾,shì
中,O,B,nt,丨,zhōng
心,O,M,nt,心,xīn
医,O,M,nt,匚,yī
院,O,E,nt,阝,yuàn
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,M,n,氵,mì
科,O,E,n,禾,kē
LB,O,S,x,UNK,UNK
R,B-Anatomy,B,eng,UNK,UNK
I,I-Anatomy,M,eng,UNK,UNK
P,I-Anatomy,M,eng,UNK,UNK
num,I-Anatomy,M,eng,UNK,UNK
