word,label,bound,flag,radical,pinyin
对,O,S,p,寸,duì
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
营,B-Treatment,B,n,艹,yíng
养,I-Treatment,E,n,丷,yǎng
治,I-Treatment,B,v,氵,zhì
疗,I-Treatment,E,v,疒,liáo
作,O,B,v,亻,zuò
用,O,E,v,用,yòng
的,O,S,uj,白,dí
再,O,S,d,冂,zài
认,O,B,v,讠,rèn
识,O,E,v,讠,shí
LB,O,S,x,UNK,UNK
葛,O,B,nr,艹,gé
声,O,E,nr,士,shēng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
营,B-Treatment,B,n,艹,yíng
养,I-Treatment,E,n,丷,yǎng
治,I-Treatment,B,v,氵,zhì
疗,I-Treatment,E,v,疒,liáo
是,O,S,v,日,shì
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
综,O,B,vn,纟,zōng
合,O,E,vn,口,hé
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
的,O,S,uj,白,dí
基,O,B,n,土,jī
础,O,E,n,石,chǔ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
饮,O,B,n,饣,yǐn
食,O,E,n,飠,shí
强,O,B,v,弓,qiáng
调,O,E,v,讠,tiáo
个,O,B,n,人,gè
体,O,M,n,亻,tǐ
化,O,E,n,亻,huà
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
是,O,S,v,日,shì
在,O,S,p,土,zài
总,O,S,n,心,zǒng
热,O,B,n,灬,rè
量,O,E,n,里,liáng
控,O,B,v,扌,kòng
制,O,E,v,刂,zhì
基,O,B,n,土,jī
础,O,E,n,石,chǔ
上,O,S,f,一,shàng
的,O,S,uj,白,dí
平,O,B,a,干,píng
衡,O,E,a,行,héng
LB,O,S,x,UNK,UNK
膳,O,B,n,月,shàn
食,O,E,n,飠,shí
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
影,O,B,vn,彡,yǐng
响,O,E,vn,口,xiǎng
