word,label,bound,flag,radical,pinyin
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
论,O,B,n,讠,lùn
坛,O,E,n,土,tán
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,n,囗,guó
家,O,E,n,宀,jiā
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
计,O,B,n,讠,jì
划,O,E,n,刂,huá
资,O,B,n,贝,zī
助,O,E,n,力,zhù
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
C,O,B,eng,UNK,UNK
B,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
国,O,B,n,囗,guó
家,O,E,n,宀,jiā
自,O,B,l,自,zì
然,O,M,l,灬,rán
科,O,M,l,禾,kē
学,O,E,l,子,xué
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,E,n,金,jīn
资,O,B,n,贝,zī
助,O,E,n,力,zhù
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
、,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
、,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
、,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
高,O,B,l,高,gāo
等,O,M,l,竹,děng
教,O,M,l,攵,jiào
育,O,E,l,月,yù
博,O,S,nr,十,bó
LB,O,S,x,UNK,UNK
士,O,S,n,士,shì
学,O,B,n,子,xué
科,O,M,n,禾,kē
点,O,E,n,灬,diǎn
新,O,S,a,斤,xīn
教,O,B,n,攵,jiào
师,O,E,n,巾,shī
基,O,B,n,土,jī
金,O,E,n,金,jīn
