word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
芹,O,S,nr,艹,qín
、,O,S,x,UNK,UNK
马,O,B,nr,马,mǎ
锐,O,E,nr,钅,ruì
、,O,S,x,UNK,UNK
李,O,S,nr,木,lǐ
瑞,O,B,nr,王,ruì
雪,O,E,nr,雨,xuě
、,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
茜,O,E,nr,艹,qiàn
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
医,O,B,n,匚,yī
学,O,M,n,子,xué
影,O,M,n,彡,yǐng
像,O,E,n,亻,xiàng
室,O,S,n,宀,shì
(,O,S,x,UNK,UNK
王,O,B,nrfg,王,wáng
淑,O,M,nrfg,氵,shū
梅,O,E,nrfg,木,méi
、,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
建,O,M,nr,廴,jiàn
军,O,E,nr,冖,jūn
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
第,O,B,m,竹,dì
一,O,E,m,一,yī
作,O,B,n,亻,zuò
者,O,E,n,耂,zhě
现,O,B,t,见,xiàn
在,O,E,t,土,zài
LB,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
北,O,B,ns,匕,běi
京,O,M,ns,亠,jīng
市,O,E,ns,巾,shì
清,O,B,nt,氵,qīng
华,O,M,nt,十,huá
大,O,M,nt,大,dà
学,O,E,nt,子,xué
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
内,O,B,n,冂,nèi
科,O,E,n,禾,kē
LB,O,S,x,UNK,UNK
腹,B-Test,B,v,月,fù
高,I-Test,E,v,高,gāo
与,O,S,p,一,yǔ
内,B-Test,B,n,冂,nèi
脏,I-Test,E,n,月,zàng
脂,I-Test,B,n,月,zhī
肪,I-Test,E,n,月,fáng
面,I-Test,B,n,面,miàn
积,I-Test,E,n,禾,jī
的,O,S,uj,白,dí
相,O,B,l,目,xiāng
关,O,M,l,丷,guān
性,O,E,l,忄,xìng
及,O,S,c,又,jí
探,O,B,v,扌,tàn
讨,O,E,v,讠,tǎo
腹,B-Test,B,v,月,fù
高,I-Test,E,v,高,gāo
预,O,B,vn,页,yù
测,O,E,vn,氵,cè
腹,B-Disease,B,n,月,fù
型,I-Disease,E,n,土,xíng
肥,I-Disease,B,a,月,féi
胖,I-Disease,E,a,月,pàng
切,O,B,n,刀,qiē
点,O,E,n,灬,diǎn
LB,O,S,x,UNK,UNK
的,O,S,uj,白,dí
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
李,O,S,nr,木,lǐ
红,O,B,nz,纟,hóng
星,O,E,nz,日,xīng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
郭,O,S,nr,阝,guō
淑,O,B,n,氵,shū
芹,O,E,n,艹,qín
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
马,O,B,nr,马,mǎ
锐,O,E,nr,钅,ruì
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nrfg,王,wáng
淑,O,M,nrfg,氵,shū
梅,O,E,nrfg,木,méi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
建,O,M,nr,廴,jiàn
军,O,E,nr,冖,jūn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,S,nr,木,lǐ
瑞,O,B,nr,王,ruì
雪,O,E,nr,雨,xuě
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
茜,O,E,nr,艹,qiàn
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
人,O,B,n,人,rén
行,O,E,n,行,háng
腹,B-Test,B,n,月,fù
部,I-Test,E,n,阝,bù
SPACE,I-Test,S,x,UNK,UNK
