word,label,bound,flag,radical,pinyin
糖,O,B,n,米,táng
尿,O,M,n,尸,niào
病,O,E,n,疒,bìng
发,O,B,v,又,fā
病,O,E,v,疒,bìng
相,O,B,v,目,xiāng
关,O,E,v,丷,guān
因,O,B,n,囗,yīn
素,O,E,n,糸,sù
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
教,O,B,n,攵,jiào
育,O,M,n,月,yù
部,O,E,n,阝,bù
博,O,B,n,十,bó
士,O,E,n,士,shì
学,O,B,n,子,xué
科,O,M,n,禾,kē
点,O,E,n,灬,diǎn
基,O,B,n,土,jī
金,O,E,n,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
哈,O,B,ns,口,hā
尔,O,M,ns,小,ěr
滨,O,E,ns,氵,bīn
医,O,B,n,匚,yī
科,O,M,n,禾,kē
大,O,M,n,大,dà
学,O,E,n,子,xué
激,O,B,n,氵,jī
素,O,E,n,糸,sù
与,O,S,p,一,yǔ
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
重,O,B,n,里,zhòng
点,O,E,n,灬,diǎn
实,O,B,n,宀,shí
验,O,M,n,马,yàn
室,O,E,n,宀,shì
LB,O,S,x,UNK,UNK
视,O,B,n,见,shì
黄,O,M,n,黄,huáng
醇,O,E,n,酉,chún
结,O,B,v,纟,jié
合,O,E,v,口,hé
蛋,O,B,n,虫,dàn
白,O,E,n,白,bái
SPACE,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
胱,B-Test,S,x,月,guāng
抑,I-Test,S,vg,扌,yì
素,I-Test,S,n,糸,sù
SPACE,I-Test,S,x,UNK,UNK
C,I-Test,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
与,O,S,p,一,yǔ
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
下,B-Disease,B,n,一,xià
肢,I-Disease,E,n,月,zhī
动,I-Disease,B,n,力,dòng
脉,I-Disease,E,n,月,mài
病,I-Disease,B,v,疒,bìng
变,I-Disease,E,v,又,biàn
的,O,S,uj,白,dí
LB,O,S,x,UNK,UNK
关,O,B,n,丷,guān
系,O,E,n,糸,xì
LB,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
姝,O,E,nr,女,shū
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,B,nrfg,木,lǐ
强,O,E,nrfg,弓,qiáng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
锴,O,E,nr,钅,kǎi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
滨,O,E,nr,氵,bīn
菘,O,S,g,艹,sōng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
韩,O,B,nr,韦,hán
玉,O,M,nr,玉,yù
冰,O,E,nr,冫,bīng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
巾,O,M,nr,巾,jīn
超,O,E,nr,走,chāo
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
选,O,B,v,辶,xuǎn
取,O,E,v,又,qǔ
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
例,O,S,v,亻,lì
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
根,O,B,p,木,gēn
据,O,E,p,扌,jù
踝,O,B,n,足,huái
肱,O,E,n,月,gōng
指,O,B,n,扌,zhǐ
数,O,E,n,攵,shù
(,O,S,x,UNK,UNK
A,B-Test,B,eng,UNK,UNK
B,I-Test,M,eng,UNK,UNK
I,I-Test,E,eng,UNK,UNK
),O,S,x,UNK,UNK
分,O,B,v,刀,fēn
为,O,E,v,丶,wéi
单,O,B,a,十,dān
纯,O,E,a,纟,chún
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
组,O,S,zg,纟,zǔ
、,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
伴,B-Level,B,v,亻,bàn
轻,I-Level,E,v,车,qīng
LB,I-Level,S,x,UNK,UNK
中,I-Level,B,ns,丨,zhōng
度,I-Level,E,ns,广,dù
闭,I-Level,B,v,门,bì
塞,I-Level,E,v,土,sāi
组,I-Level,S,zg,纟,zǔ
、,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
伴,B-Level,S,v,亻,bàn
重,I-Level,B,n,里,zhòng
度,I-Level,E,n,广,dù
闭,I-Level,B,v,门,bì
塞,I-Level,E,v,土,sāi
组,O,S,zg,纟,zǔ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
以,O,S,p,人,yǐ
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
名,O,S,q,口,míng
健,O,B,a,亻,jiàn
康,O,E,a,广,kāng
体,O,B,v,亻,tǐ
检,O,E,v,木,jiǎn
者,O,S,k,耂,zhě
作,O,B,v,亻,zuò
为,O,E,v,丶,wéi
对,O,B,n,寸,duì
照,O,M,n,灬,zhào
组,O,E,n,纟,zǔ
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
检,O,B,vn,木,jiǎn
测,O,E,vn,氵,cè
血,O,B,n,血,xiě
清,O,E,n,氵,qīng
视,O,B,n,见,shì
黄,O,M,n,黄,huáng
醇,O,E,n,酉,chún
结,O,B,v,纟,jié
合,O,E,v,口,hé
蛋,O,B,n,虫,dàn
白,O,E,n,白,bái
SPACE,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
R,B-Test,B,eng,UNK,UNK
B,I-Test,M,eng,UNK,UNK
P,I-Test,M,eng,UNK,UNK
num,I-Test,E,eng,UNK,UNK
),O,S,x,UNK,UNK
、,O,S,x,UNK,UNK
胱,B-Test,S,x,月,guāng
抑,I-Test,S,vg,扌,yì
素,I-Test,S,n,糸,sù
SPACE,I-Test,S,x,UNK,UNK
C,I-Test,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
和,O,S,c,口,hé
生,O,B,vn,生,shēng
化,O,E,vn,亻,huà
指,O,B,n,扌,zhǐ
标,O,E,n,木,biāo
。,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
结,O,B,n,纟,jié
果,O,M,n,木,guǒ
显,O,M,n,日,xiǎn
示,O,E,n,示,shì
",",O,S,x,UNK,UNK
各,O,B,r,口,gè
组,O,E,r,纟,zǔ
间,O,S,f,门,jiān
血,O,B,n,血,xiě
清,O,E,n,氵,qīng
SPACE,O,S,x,UNK,UNK
R,B-Test,B,eng,UNK,UNK
B,I-Test,M,eng,UNK,UNK
P,I-Test,M,eng,UNK,UNK
num,I-Test,E,eng,UNK,UNK
、,O,S,x,UNK,UNK
胱,B-Test,S,x,月,guāng
抑,I-Test,S,vg,扌,yì
素,I-Test,S,n,糸,sù
SPACE,I-Test,S,x,UNK,UNK
C,I-Test,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
水,O,B,n,水,shuǐ
平,O,E,n,干,píng
随,O,S,v,阝,suí
下,B-Disease,B,n,一,xià
肢,I-Disease,E,n,月,zhī
动,I-Disease,B,n,力,dòng
脉,I-Disease,E,n,月,mài
病,I-Disease,B,v,疒,bìng
变,I-Disease,E,v,又,biàn
程,O,B,n,禾,chéng
度,O,E,n,广,dù
逐,O,B,d,辶,zhú
渐,O,E,d,氵,jiàn
升,O,S,zg,十,shēng
LB,O,S,x,UNK,UNK
高,O,S,a,高,gāo
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
伴,O,S,v,亻,bàn
中,B-Level,B,ns,丨,zhōng
度,I-Level,E,ns,广,dù
和,O,S,c,口,hé
重,B-Level,B,n,里,zhòng
度,I-Level,E,n,广,dù
闭,I-Level,B,v,门,bì
塞,I-Level,E,v,土,sāi
组,O,S,zg,纟,zǔ
显,O,B,a,日,xiǎn
著,O,E,a,艹,zhù
高,O,B,v,高,gāo
于,O,E,v,二,yú
对,O,B,n,寸,duì
照,O,M,n,灬,zhào
组,O,E,n,纟,zǔ
