word,label,bound,flag,radical,pinyin
述,O,B,v,辶,shù
评,O,E,v,讠,píng
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
科,O,S,n,禾,kē
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
内,B-Disease,B,n,冂,nèi
分,I-Disease,M,n,刀,fēn
泌,I-Disease,E,n,氵,mì
代,I-Disease,B,v,亻,dài
谢,I-Disease,E,v,讠,xiè
病,I-Disease,S,n,疒,bìng
研,O,B,n,石,yán
究,O,M,n,穴,jiū
所,O,E,n,户,suǒ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
内,B-Disease,B,n,冂,nèi
分,I-Disease,M,n,刀,fēn
泌,I-Disease,E,n,氵,mì
代,I-Disease,B,v,亻,dài
谢,I-Disease,E,v,讠,xiè
病,I-Disease,S,n,疒,bìng
临,O,B,l,丨,lín
床,O,M,l,广,chuáng
医,O,M,l,匚,yī
学,O,E,l,子,xué
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
LB,O,S,x,UNK,UNK
加,O,B,v,力,jiā
强,O,E,v,弓,qiáng
对,O,S,p,寸,duì
维,B-Disease,B,nr,纟,wéi
生,I-Disease,M,nr,生,shēng
素,I-Disease,E,nr,糸,sù
SPACE,I-Disease,S,x,UNK,UNK
D,I-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
/,I-Disease,S,x,UNK,UNK
甲,I-Disease,B,l,田,jiǎ
状,I-Disease,M,l,犬,zhuàng
旁,I-Disease,M,l,方,páng
腺,I-Disease,E,l,月,xiàn
激,I-Disease,B,n,氵,jī
素,I-Disease,E,n,糸,sù
相,I-Disease,B,v,目,xiāng
关,I-Disease,E,v,丷,guān
疾,I-Disease,B,n,疒,jí
病,I-Disease,E,n,疒,bìng
的,O,S,uj,白,dí
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
础,O,E,n,石,chǔ
和,O,S,c,口,hé
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
建,O,M,nr,廴,jiàn
民,O,E,nr,乛,mín
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
维,B-Anatomy,B,nr,纟,wéi
生,I-Anatomy,M,nr,生,shēng
素,I-Anatomy,E,nr,糸,sù
SPACE,I-Anatomy,S,x,UNK,UNK
D,I-Anatomy,S,x,UNK,UNK
(,B-Test,S,x,UNK,UNK
V,I-Test,B,eng,UNK,UNK
i,I-Test,M,eng,UNK,UNK
t,I-Test,M,eng,UNK,UNK
D,I-Test,E,eng,UNK,UNK
),I-Test,S,x,UNK,UNK
和,O,S,c,口,hé
甲,B-Anatomy,B,l,田,jiǎ
状,I-Anatomy,M,l,犬,zhuàng
旁,I-Anatomy,M,l,方,páng
腺,I-Anatomy,E,l,月,xiàn
激,I-Anatomy,B,n,氵,jī
素,I-Anatomy,E,n,糸,sù
(,O,S,x,UNK,UNK
P,B-Test,B,eng,UNK,UNK
T,I-Test,M,eng,UNK,UNK
H,I-Test,E,eng,UNK,UNK
),O,S,x,UNK,UNK
是,O,S,v,日,shì
调,O,B,vn,讠,tiáo
节,O,E,vn,艹,jié
钙,O,S,n,钅,gài
磷,O,S,n,石,lín
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
的,O,S,uj,白,dí
经,O,B,n,纟,jīng
典,O,E,n,八,diǎn
激,B-Test,B,n,氵,jī
素,I-Test,E,n,糸,sù
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
参,O,B,v,厶,cān
与,O,E,v,一,yǔ
骨,B-Anatomy,B,n,骨,gǔ
骼,I-Anatomy,E,n,骨,gé
和,O,S,c,口,hé
肌,B-Anatomy,B,n,月,jī
肉,I-Anatomy,E,n,肉,ròu
的,O,S,uj,白,dí
各,O,S,r,口,gè
LB,O,S,x,UNK,UNK
项,O,S,n,页,xiàng
生,O,B,n,生,shēng
理,O,M,n,王,lǐ
功,O,M,n,力,gōng
能,O,E,n,月,néng
以,O,B,c,人,yǐ
及,O,E,c,又,jí
多,O,B,m,夕,duō
种,O,E,m,禾,zhǒng
代,B-Disease,B,n,亻,dài
谢,I-Disease,M,n,讠,xiè
性,I-Disease,E,n,忄,xìng
骨,I-Disease,B,n,骨,gǔ
病,I-Disease,E,n,疒,bìng
的,O,S,uj,白,dí
发,O,B,v,又,fā
生,O,E,v,生,shēng
发,O,B,vn,又,fā
展,O,E,vn,尸,zhǎn
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
现,O,B,t,见,xiàn
代,O,E,t,亻,dài
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,M,n,氵,mì
学,O,E,n,子,xué
的,O,S,uj,白,dí
发,O,B,vn,又,fā
展,O,E,vn,尸,zhǎn
大,O,B,b,大,dà
大,O,E,b,大,dà
拓,O,B,v,扌,tuò
展,O,E,v,尸,zhǎn
了,O,S,ul,乙,liǎo
人,O,B,n,人,rén
们,O,E,n,亻,mén
对,O,S,p,寸,duì
SPACE,O,S,x,UNK,UNK
V,B-Test,B,eng,UNK,UNK
i,I-Test,M,eng,UNK,UNK
t,I-Test,M,eng,UNK,UNK
D,I-Test,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
/,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
P,B-Test,B,eng,UNK,UNK
T,I-Test,M,eng,UNK,UNK
H,I-Test,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
的,O,S,uj,白,dí
认,O,B,v,讠,rèn
识,O,E,v,讠,shí
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
发,O,B,v,又,fā
现,O,E,v,见,xiàn
了,O,S,ul,乙,liǎo
SPACE,O,S,x,UNK,UNK
V,B-Test,B,eng,UNK,UNK
i,I-Test,M,eng,UNK,UNK
t,I-Test,M,eng,UNK,UNK
D,I-Test,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
/,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
P,B-Test,B,eng,UNK,UNK
T,I-Test,M,eng,UNK,UNK
H,I-Test,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
广,O,B,a,广,guǎng
泛,O,E,a,氵,fàn
的,O,S,uj,白,dí
骨,O,B,n,骨,gǔ
外,O,E,n,夕,wài
作,O,B,v,亻,zuò
用,O,E,v,用,yòng
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
在,O,S,p,土,zài
甲,B-Anatomy,B,l,田,jiǎ
状,I-Anatomy,M,l,犬,zhuàng
旁,I-Anatomy,M,l,方,páng
腺,I-Anatomy,E,l,月,xiàn
发,O,B,l,又,fā
生,O,M,l,生,shēng
学,O,E,l,子,xué
和,O,S,c,口,hé
某,O,B,r,木,mǒu
些,O,E,r,二,xiē
