word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
佳,O,E,nr,亻,jiā
、,O,S,x,UNK,UNK
许,O,S,m,讠,xǔ
卫,O,B,ns,卩,wèi
国,O,E,ns,囗,guó
、,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
松,O,E,nr,木,sōng
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
神,O,B,nz,礻,shén
经,O,M,nz,纟,jīng
外,O,M,nz,夕,wài
科,O,E,nz,禾,kē
(,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
晓,O,M,nr,日,xiǎo
鹏,O,E,nr,鸟,péng
、,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
国,O,M,nr,囗,guó
良,O,E,nr,艮,liáng
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
磁,O,B,n,石,cí
共,O,M,n,八,gòng
振,O,E,n,扌,zhèn
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
韩,O,S,j,韦,hán
立,O,B,d,立,lì
新,O,E,d,斤,xīn
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
理,O,M,n,王,lǐ
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
廖,O,B,nr,广,liào
秋,O,M,nr,禾,qiū
林,O,E,nr,木,lín
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
广,O,B,ns,广,guǎng
东,O,M,ns,一,dōng
省,O,E,ns,目,shěng
第,O,B,m,竹,dì
二,O,E,m,二,èr
人,O,B,n,人,rén
民,O,E,n,乛,mín
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,M,n,氵,mì
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
尹,O,B,nr,尸,yǐn
卓,O,M,nr,十,zhuó
娜,O,E,nr,女,nà
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
基,O,B,p,土,jī
于,O,E,p,二,yú
病,O,B,n,疒,bìng
理,O,E,n,王,lǐ
、,O,S,x,UNK,UNK
影,O,B,vn,彡,yǐng
像,O,E,vn,亻,xiàng
及,O,S,c,又,jí
临,O,B,i,丨,lín
床,O,M,i,广,chuáng
表,O,M,i,衣,biǎo
现,O,E,i,见,xiàn
的,O,S,uj,白,dí
垂,B-Disease,B,n,土,chuí
体,I-Disease,E,n,亻,tǐ
卒,I-Disease,S,ng,十,zú
中,I-Disease,S,f,丨,zhōng
的,O,S,uj,白,dí
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
分,O,B,n,刀,fēn
型,O,E,n,土,xíng
探,O,B,v,扌,tàn
讨,O,E,v,讠,tǎo
LB,O,S,x,UNK,UNK
金,O,B,nz,金,jīn
文,O,E,nz,文,wén
胜,O,S,v,月,shèng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,S,nr,木,lǐ
红,O,B,nr,纟,hóng
梅,O,E,nr,木,méi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
佳,O,E,nr,亻,jiā
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
尹,O,B,nr,尸,yǐn
卓,O,M,nr,十,zhuó
娜,O,E,nr,女,nà
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
许,O,S,m,讠,xǔ
卫,O,B,ns,卩,wèi
国,O,E,ns,囗,guó
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
松,O,E,nr,木,sōng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
晓,O,M,nr,日,xiǎo
鹏,O,E,nr,鸟,péng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
国,O,M,nr,囗,guó
良,O,E,nr,艮,liáng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
韩,O,S,j,韦,hán
立,O,B,d,立,lì
新,O,E,d,斤,xīn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
廖,O,B,nr,广,liào
秋,O,M,nr,禾,qiū
