word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
武,O,B,nr,止,wǔ
传,O,M,nr,亻,chuán
龙,O,E,nr,龙,lóng
、,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
家,O,M,nr,宀,jiā
慧,O,E,nr,心,huì
、,O,S,x,UNK,UNK
郑,O,B,nr,阝,zhèng
会,O,M,nr,人,huì
珍,O,E,nr,王,zhēn
、,O,S,x,UNK,UNK
马,O,B,nr,马,mǎ
爱,O,M,nr,爫,ài
霞,O,E,nr,雨,xiá
、,O,S,x,UNK,UNK
龚,O,B,nr,龙,gōng
蕾,O,E,nr,艹,lěi
、,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
福,O,M,nr,礻,fú
强,O,E,nr,弓,qiáng
、,O,S,x,UNK,UNK
林,O,B,nr,木,lín
鹏,O,E,nr,鸟,péng
、,O,S,x,UNK,UNK
宋,O,B,nr,宀,sòng
君,O,E,nr,口,jūn
、,O,S,x,UNK,UNK
侯,O,S,nr,亻,hóu
新,O,B,ns,斤,xīn
国,O,E,ns,囗,guó
、,O,S,x,UNK,UNK
陈,O,S,nr,阝,chén
LB,O,S,x,UNK,UNK
丽,O,S,nr,一,lì
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
中,O,B,ns,丨,zhōng
国,O,E,ns,囗,guó
重,O,B,j,里,zhòng
汽,O,E,j,氵,qì
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
(,O,S,x,UNK,UNK
马,O,B,nr,马,mǎ
泽,O,M,nr,氵,zé
强,O,E,nr,弓,qiáng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
济,O,B,ns,氵,jì
宁,O,M,ns,宀,níng
市,O,E,ns,巾,shì
山,O,S,n,山,shān
推,O,S,v,扌,tuī
社,O,B,n,礻,shè
区,O,M,n,匚,qū
卫,O,M,n,卩,wèi
生,O,E,n,生,shēng
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
(,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
秀,O,M,nr,禾,xiù
平,O,E,nr,干,píng
、,O,S,x,UNK,UNK
姜,O,S,nr,女,jiāng
LB,O,S,x,UNK,UNK
梅,O,S,nr,木,méi
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
山,O,B,ns,山,shān
东,O,M,ns,一,dōng
省,O,E,ns,目,shěng
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
岁,O,S,m,山,suì
以,O,B,f,人,yǐ
上,O,E,f,一,shàng
社,O,B,n,礻,shè
区,O,E,n,匚,qū
人,O,B,n,人,rén
群,O,E,n,羊,qún
亚,B-Disease,S,j,二,yà
临,I-Disease,B,vn,丨,lín
床,I-Disease,E,vn,广,chuáng
甲,I-Disease,B,l,田,jiǎ
状,I-Disease,M,l,犬,zhuàng
腺,I-Disease,E,l,月,xiàn
功,I-Disease,B,n,力,gōng
能,I-Disease,E,n,月,néng
减,I-Disease,B,n,冫,jiǎn
退,I-Disease,M,n,辶,tuì
症,I-Disease,E,n,疒,zhèng
的,O,S,uj,白,dí
LB,O,S,x,UNK,UNK
流,O,B,n,氵,liú
行,O,M,n,行,háng
病,O,M,n,疒,bìng
学,O,E,n,子,xué
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
孙,O,B,nr,子,sūn
宇,O,E,nr,宀,yǔ
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
梁,O,B,nr,木,liáng
凯,O,E,nr,几,kǎi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
马,O,B,nr,马,mǎ
泽,O,M,nr,氵,zé
强,O,E,nr,弓,qiáng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
秀,O,M,nr,禾,xiù
平,O,E,nr,干,píng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
姜,O,B,nr,女,jiāng
梅,O,E,nr,木,méi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
武,O,B,nr,止,wǔ
传,O,M,nr,亻,chuán
龙,O,E,nr,龙,lóng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
家,O,M,nr,宀,jiā
