word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
路,O,B,nr,足,lù
巍,O,E,nr,山,wēi
、,O,S,x,UNK,UNK
董,O,B,nr,艹,dǒng
利,O,M,nr,刂,lì
平,O,E,nr,干,píng
、,O,S,x,UNK,UNK
栾,O,B,nr,木,luán
健,O,E,nr,亻,jiàn
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
血,O,B,n,血,xiě
管,O,E,n,竹,guǎn
外,O,B,n,夕,wài
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
张,O,S,q,弓,zhāng
鲲,O,S,n,鱼,kūn
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
青,O,B,nt,青,qīng
岛,O,M,nt,山,dǎo
大,O,M,nt,大,dà
学,O,E,nt,子,xué
附,O,B,b,阝,fù
属,O,E,b,尸,shǔ
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
LB,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
科,O,E,n,禾,kē
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
山,O,B,ns,山,shān
东,O,M,ns,一,dōng
省,O,E,ns,目,shěng
痛,O,B,n,疒,tòng
风,O,M,n,风,fēng
病,O,E,n,疒,bìng
临,O,B,l,丨,lín
床,O,M,l,广,chuáng
医,O,M,l,匚,yī
学,O,E,l,子,xué
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
山,O,B,ns,山,shān
东,O,M,ns,一,dōng
省,O,E,ns,目,shěng
代,O,B,n,亻,dài
谢,O,M,n,讠,xiè
性,O,E,n,忄,xìng
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
重,O,B,n,里,zhòng
点,O,E,n,灬,diǎn
实,O,B,n,宀,shí
验,O,M,n,马,yàn
室,O,E,n,宀,shì
(,O,S,x,UNK,UNK
李,O,S,nr,木,lǐ
LB,O,S,x,UNK,UNK
长,O,S,a,长,cháng
贵,O,S,n,贝,guì
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
血,B-Anatomy,B,n,血,xiě
管,I-Anatomy,E,n,竹,guǎn
生,I-Anatomy,B,l,生,shēng
成,I-Anatomy,M,l,戈,chéng
素,I-Anatomy,E,l,糸,sù
样,I-Anatomy,S,n,木,yàng
蛋,I-Anatomy,B,n,虫,dàn
白,I-Anatomy,E,n,白,bái
SPACE,I-Anatomy,S,x,UNK,UNK
num,I-Anatomy,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
与,O,S,p,一,yǔ
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
下,B-Anatomy,B,n,一,xià
肢,I-Anatomy,E,n,月,zhī
动,I-Anatomy,B,n,力,dòng
脉,I-Anatomy,E,n,月,mài
LB,O,S,x,UNK,UNK
病,O,B,v,疒,bìng
变,O,E,v,又,biàn
的,O,S,uj,白,dí
关,O,B,n,丷,guān
系,O,E,n,糸,xì
LB,O,S,x,UNK,UNK
宋,O,B,nr,宀,sòng
娓,O,E,nr,女,wěi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,S,q,弓,zhāng
鲲,O,S,n,鱼,kūn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
路,O,B,nr,足,lù
巍,O,E,nr,山,wēi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
董,O,B,nr,艹,dǒng
利,O,M,nr,刂,lì
平,O,E,nr,干,píng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
栾,O,B,nr,木,luán
健,O,E,nr,亻,jiàn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
长,O,M,nr,长,cháng
贵,O,E,nr,贝,guì
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
