word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
视,B-Test,B,n,见,shì
黄,I-Test,M,n,黄,huáng
醇,I-Test,E,n,酉,chún
结,I-Test,B,v,纟,jié
合,I-Test,E,v,口,hé
蛋,I-Test,B,n,虫,dàn
白,I-Test,E,n,白,bái
SPACE,I-Test,S,x,UNK,UNK
num,I-Test,S,x,UNK,UNK
、,O,S,x,UNK,UNK
胱,B-Test,S,x,月,guāng
抑,I-Test,S,vg,扌,yì
素,I-Test,S,n,糸,sù
SPACE,I-Test,S,x,UNK,UNK
C,I-Test,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
与,O,S,p,一,yǔ
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
胫,B-Disease,S,ng,月,jìng
前,I-Disease,S,f,刂,qián
色,I-Disease,B,n,色,sè
素,I-Disease,E,n,糸,sù
沉,I-Disease,B,v,氵,chén
着,I-Disease,E,v,目,zhuó
斑,I-Disease,S,n,文,bān
LB,O,S,x,UNK,UNK
的,O,S,uj,白,dí
相,O,B,l,目,xiāng
关,O,M,l,丷,guān
性,O,E,l,忄,xìng
分,O,B,vn,刀,fēn
析,O,E,vn,木,xī
LB,O,S,x,UNK,UNK
缪,O,B,nr,纟,móu
从,O,M,nr,人,cóng
庆,O,E,nr,广,qìng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
孟,O,B,nr,子,mèng
信,O,M,nr,亻,xìn
龙,O,E,nr,龙,lóng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陆,O,S,nr,阝,lù
德,O,B,ns,彳,dé
川,O,E,ns,川,chuān
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
杜,O,B,nr,木,dù
鹏,O,E,nr,鸟,péng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陈,O,S,nr,阝,chén
英,O,B,nz,艹,yīng
姿,O,E,nz,女,zī
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
樊,O,B,nr,木,fán
爱,O,M,nr,爫,ài
娟,O,E,nr,女,juān
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
选,O,B,v,辶,xuǎn
择,O,E,v,扌,zé
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
例,O,S,v,亻,lì
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
其,O,B,r,八,qí
中,O,E,r,丨,zhōng
合,O,B,v,口,hé
并,O,E,v,干,bìng
胫,B-Disease,S,ng,月,jìng
前,I-Disease,S,f,刂,qián
色,I-Disease,B,n,色,sè
素,I-Disease,E,n,糸,sù
沉,I-Disease,B,v,氵,chén
着,I-Disease,E,v,目,zhuó
斑,I-Disease,S,n,文,bān
(,O,S,x,UNK,UNK
P,B-Disease,B,eng,UNK,UNK
P,I-Disease,M,eng,UNK,UNK
P,I-Disease,E,eng,UNK,UNK
),O,S,x,UNK,UNK
者,O,S,k,耂,zhě
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
例,O,S,v,亻,lì
(,O,S,x,UNK,UNK
P,B-Disease,B,eng,UNK,UNK
P,I-Disease,M,eng,UNK,UNK
P,I-Disease,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
组,O,S,zg,纟,zǔ
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
无,O,S,v,一,wú
SPACE,O,S,x,UNK,UNK
