word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
梁,O,B,nr,木,liáng
洁,O,E,nr,氵,jié
、,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
星,O,E,nr,日,xīng
、,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
秀,O,M,nr,禾,xiù
荣,O,E,nr,艹,róng
、,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
丽,O,M,nr,一,lì
英,O,E,nr,艹,yīng
、,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
卫,O,M,nr,卩,wèi
华,O,E,nr,十,huá
、,O,S,x,UNK,UNK
褚,O,B,nr,衤,zhǔ
燕,O,M,nr,灬,yàn
军,O,E,nr,冖,jūn
、,O,S,x,UNK,UNK
郑,O,B,nr,阝,zhèng
久,O,M,nr,丿,jiǔ
鸣,O,E,nr,鸟,míng
、,O,S,x,UNK,UNK
徐,O,B,nr,彳,xú
文,O,M,nr,文,wén
瑞,O,E,nr,王,ruì
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
心,O,B,n,心,xīn
内,O,M,n,冂,nèi
科,O,E,n,禾,kē
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
寿,O,M,nr,寸,shòu
岭,O,E,nr,山,lǐng
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
理,O,B,n,王,lǐ
想,O,E,n,心,xiǎng
血,B-Test,B,n,血,xiě
糖,I-Test,E,n,米,táng
人,O,B,n,人,rén
群,O,E,n,羊,qún
腰,B-Test,B,n,月,yāo
围,I-Test,E,n,囗,wéi
身,B-Test,B,v,身,shēn
高,I-Test,E,v,高,gāo
比,O,B,n,比,bǐ
值,O,E,n,亻,zhí
对,O,S,p,寸,duì
新,O,S,a,斤,xīn
发,O,S,v,又,fā
空,B-Disease,B,n,穴,kōng
腹,I-Disease,E,n,月,fù
血,I-Disease,B,n,血,xiě
糖,I-Disease,E,n,米,táng
LB,I-Disease,S,x,UNK,UNK
受,I-Disease,B,v,又,shòu
损,I-Disease,E,v,扌,sǔn
及,O,S,c,又,jí
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
的,O,S,uj,白,dí
影,O,B,vn,彡,yǐng
响,O,E,vn,口,xiǎng
LB,O,S,x,UNK,UNK
梁,O,B,nr,木,liáng
洁,O,E,nr,氵,jié
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
星,O,E,nr,日,xīng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
秀,O,M,nr,禾,xiù
荣,O,E,nr,艹,róng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
丽,O,M,nr,一,lì
英,O,E,nr,艹,yīng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
卫,O,M,nr,卩,wèi
华,O,E,nr,十,huá
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
褚,O,B,nr,衤,zhǔ
燕,O,M,nr,灬,yàn
军,O,E,nr,冖,jūn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
郑,O,B,nr,阝,zhèng
久,O,M,nr,丿,jiǔ
鸣,O,E,nr,鸟,míng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
徐,O,B,nr,彳,xú
文,O,M,nr,文,wén
瑞,O,E,nr,王,ruì
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
寿,O,M,nr,寸,shòu
岭,O,E,nr,山,lǐng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
摘,O,B,v,扌,zhāi
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
目,O,B,n,目,mù
的,O,E,n,白,dí
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
分,O,B,vn,刀,fēn
析,O,E,vn,木,xī
腰,B-Test,B,n,月,yāo
围,I-Test,E,n,囗,wéi
身,B-Test,B,v,身,shēn
高,I-Test,E,v,高,gāo
