word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
朱,O,B,nr,木,zhū
赛,O,M,nr,贝,sài
楠,O,E,nr,木,nán
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
妊,O,B,t,女,rèn
娠,O,M,t,女,shēn
期,O,E,t,月,qī
糖,B-Disease,S,zg,米,táng
代,I-Disease,B,v,亻,dài
谢,I-Disease,E,v,讠,xiè
异,I-Disease,B,d,廾,yì
常,I-Disease,E,d,巾,cháng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
产,O,B,n,亠,chǎn
后,O,E,n,口,hòu
SPACE,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
年,O,S,m,干,nián
糖,O,B,n,米,táng
脂,O,E,n,月,zhī
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
LB,O,S,x,UNK,UNK
转,O,B,v,车,zhuǎn
归,O,E,v,彐,guī
的,O,S,uj,白,dí
前,O,B,n,刂,qián
瞻,O,M,n,目,zhān
性,O,E,n,忄,xìng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
吴,O,S,nr,口,wú
红,O,B,n,纟,hóng
花,O,E,n,艹,huā
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
孙,O,B,nr,子,sūn
伟,O,M,nr,亻,wěi
杰,O,E,nr,木,jié
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
朱,O,B,nr,木,zhū
赛,O,M,nr,贝,sài
楠,O,E,nr,木,nán
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
扬,O,E,nr,扌,yáng
子,O,S,ng,子,zǐ
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
惠,O,B,nr,心,huì
岩,O,E,nr,山,yán
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
慧,O,M,nr,心,huì
霞,O,E,nr,雨,xiá
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
郭,O,B,nr,阝,guō
晓,O,M,nr,日,xiǎo
蕙,O,E,nr,艹,huì
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
摘,O,B,v,扌,zhāi
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
目,O,B,n,目,mù
的,O,E,n,白,dí
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
探,O,B,v,扌,tàn
讨,O,E,v,讠,tǎo
北,O,B,ns,匕,běi
京,O,M,ns,亠,jīng
地,O,M,ns,土,dì
区,O,E,ns,匚,qū
孕,O,B,t,子,yùn
期,O,E,t,月,qī
糖,B-Disease,S,zg,米,táng
代,I-Disease,B,v,亻,dài
谢,I-Disease,E,v,讠,xiè
异,I-Disease,B,d,廾,yì
常,I-Disease,E,d,巾,cháng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
产,O,B,n,亠,chǎn
后,O,E,n,口,hòu
SPACE,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
年,O,S,m,干,nián
糖,O,S,n,米,táng
、,O,S,x,UNK,UNK
脂,O,S,n,月,zhī
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
的,O,S,uj,白,dí
转,O,B,v,车,zhuǎn
归,O,E,v,彐,guī
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
方,O,B,n,方,fāng
法,O,E,n,氵,fǎ
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
年,O,S,m,干,nián
SPACE,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
月,O,S,m,月,yuè
LB,O,S,x,UNK,UNK
至,O,S,p,至,zhì
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
月,O,S,m,月,yuè
于,O,S,p,二,yú
本,O,B,n,木,běn
院,O,E,n,阝,yuàn
