word,label,bound,flag,radical,pinyin
会,O,B,n,人,huì
议,O,M,n,讠,yì
纪,O,M,n,纟,jì
要,O,E,n,覀,yào
LB,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
科,O,E,n,禾,kē
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
病,O,S,n,疒,bìng
研,O,B,n,石,yán
究,O,M,n,穴,jiū
所,O,E,n,户,suǒ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
病,O,S,n,疒,bìng
临,O,B,l,丨,lín
床,O,M,l,广,chuáng
医,O,M,l,匚,yī
学,O,E,l,子,xué
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
小,O,M,nr,小,xiǎo
英,O,E,nr,艹,yīng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
北,O,B,nt,匕,běi
京,O,M,nt,亠,jīng
协,O,M,nt,十,xié
和,O,M,nt,口,hé
医,O,M,nt,匚,yī
院,O,E,nt,阝,yuàn
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,M,n,氵,mì
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
肖,O,S,nr,月,xiāo
新,O,B,nz,斤,xīn
华,O,E,nz,十,huá
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
第,O,S,m,竹,dì
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
届,O,S,d,尸,jiè
欧,O,B,ns,欠,ōu
洲,O,E,ns,氵,zhōu
糖,O,B,n,米,táng
尿,O,M,n,尸,niào
病,O,E,n,疒,bìng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
学,O,B,n,子,xué
会,O,E,n,人,huì
(,O,S,x,UNK,UNK
E,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
S,O,M,eng,UNK,UNK
D,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
年,O,S,m,干,nián
会,O,S,v,人,huì
LB,O,S,x,UNK,UNK
热,O,B,n,灬,rè
点,O,E,n,灬,diǎn
聚,O,B,v,耳,jù
焦,O,E,v,灬,jiāo
LB,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
小,O,M,nr,小,xiǎo
英,O,E,nr,艹,yīng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
肖,O,S,nr,月,xiāo
新,O,B,nz,斤,xīn
华,O,E,nz,十,huá
LB,O,S,x,UNK,UNK
第,O,S,m,竹,dì
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
届,O,S,d,尸,jiè
欧,O,B,ns,欠,ōu
洲,O,E,ns,氵,zhōu
糖,O,B,n,米,táng
尿,O,M,n,尸,niào
病,O,E,n,疒,bìng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
学,O,B,n,子,xué
会,O,E,n,人,huì
SPACE,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
E,O,B,eng,UNK,UNK
A,O,M,eng,UNK,UNK
S,O,M,eng,UNK,UNK
D,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
年,O,S,m,干,nián
会,O,S,v,人,huì
于,O,S,p,二,yú
LB,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
年,O,S,m,干,nián
SPACE,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
月,O,S,m,月,yuè
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
至,O,S,p,至,zhì
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
日,O,S,m,日,rì
在,O,S,p,土,zài
瑞,O,B,ns,王,ruì
典,O,E,ns,八,diǎn
首,O,B,d,首,shǒu
都,O,E,d,阝,dū
斯,O,B,nrt,斤,sī
德,O,M,nrt,彳,dé
哥,O,M,nrt,口,gē
尔,O,M,nrt,小,ěr
摩,O,E,nrt,手,mó
召,O,B,v,口,zhào
开,O,E,v,廾,kāi
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
大,O,B,n,大,dà
会,O,E,n,人,huì
有,O,S,v,月,yǒu
SPACE,O,S,x,UNK,UNK
