word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
浙,O,B,ns,氵,zhè
江,O,M,ns,氵,jiāng
省,O,E,ns,目,shěng
重,O,B,a,里,zhòng
大,O,E,a,大,dà
科,O,B,n,禾,kē
技,O,E,n,扌,jì
专,O,B,n,一,zhuān
项,O,E,n,页,xiàng
计,O,B,n,讠,jì
划,O,E,n,刂,huá
资,O,B,n,贝,zī
助,O,E,n,力,zhù
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
C,O,B,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
-,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
疾,O,B,n,疒,jí
病,O,M,n,疒,bìng
防,O,M,n,阝,fáng
治,O,E,n,氵,zhì
所,O,S,c,户,suǒ
LB,O,S,x,UNK,UNK
腰,B-Test,B,n,月,yāo
围,I-Test,E,n,囗,wéi
身,B-Test,B,v,身,shēn
高,I-Test,E,v,高,gāo
比,O,S,p,比,bǐ
预,O,B,vn,页,yù
测,O,E,vn,氵,cè
非,O,S,h,非,fēi
超,B-Disease,B,v,走,chāo
重,I-Disease,E,v,里,zhòng
人,O,B,n,人,rén
群,O,E,n,羊,qún
代,B-Disease,B,v,亻,dài
谢,I-Disease,E,v,讠,xiè
综,I-Disease,B,n,纟,zōng
合,I-Disease,M,n,口,hé
征,I-Disease,E,n,彳,zhēng
年,O,B,n,干,nián
龄,O,E,n,齿,líng
LB,O,S,x,UNK,UNK
性,O,B,n,忄,xìng
别,O,M,n,刂,bié
差,O,M,n,工,chà
异,O,E,n,廾,yì
分,O,B,vn,刀,fēn
析,O,E,vn,木,xī
LB,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
洁,O,E,nr,氵,jié
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
浩,O,E,nr,氵,hào
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
苏,O,B,ns,艹,sū
丹,O,E,ns,丿,dān
婷,O,S,x,女,tíng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
赵,O,B,nr,走,zhào
鸣,O,E,nr,鸟,míng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
何,O,B,nr,亻,hé
青,O,M,nr,青,qīng
芳,O,E,nr,艹,fāng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,S,nr,王,wáng
立,O,B,d,立,lì
新,O,E,d,斤,xīn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
新,O,M,nr,斤,xīn
卫,O,E,nr,卩,wèi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
胡,O,B,nr,月,hú
如,O,M,nr,女,rú
英,O,E,nr,艹,yīng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
俞,O,B,nr,人,yú
敏,O,E,nr,攵,mǐn
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
摘,O,B,v,扌,zhāi
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
目,O,B,n,目,mù
的,O,E,n,白,dí
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
探,O,B,v,扌,tàn
讨,O,E,v,讠,tǎo
腰,B-Test,B,n,月,yāo
围,I-Test,E,n,囗,wéi
身,I-Test,B,v,身,shēn
高,I-Test,E,v,高,gāo
比,I-Test,S,p,比,bǐ
(,O,S,x,UNK,UNK
W,B-Test,B,eng,UNK,UNK
H,I-Test,M,eng,UNK,UNK
t,I-Test,M,eng,UNK,UNK
R,I-Test,E,eng,UNK,UNK
),O,S,x,UNK,UNK
预,O,B,vn,页,yù
测,O,E,vn,氵,cè
非,O,S,h,非,fēi
