word,label,bound,flag,radical,pinyin
病,O,B,n,疒,bìng
例,O,E,n,亻,lì
报,O,B,n,扌,bào
告,O,E,n,口,gào
LB,O,S,x,UNK,UNK
俊,O,S,a,亻,jùn
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
眼,O,B,n,目,yǎn
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
镇,O,E,nr,钅,zhèn
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
门,O,B,n,门,mén
诊,O,M,n,讠,zhěn
部,O,E,n,阝,bù
(,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
晓,O,M,nr,日,xiǎo
莹,O,E,nr,艹,yíng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
青,O,B,nt,青,qīng
岛,O,M,nt,山,dǎo
大,O,M,nt,大,dà
学,O,E,nt,子,xué
附,O,B,b,阝,fù
属,O,E,b,尸,shǔ
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
侯,O,B,nr,亻,hóu
旭,O,E,nr,日,xù
、,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
颜,O,M,nr,页,yán
刚,O,E,nr,刂,gāng
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
脐,B-Treatment,B,n,月,qí
带,I-Treatment,E,n,巾,dài
间,I-Treatment,S,f,门,jiān
充,I-Treatment,B,n,亠,chōng
质,I-Treatment,E,n,贝,zhì
干,I-Treatment,B,n,干,gān
细,I-Treatment,M,n,纟,xì
胞,I-Treatment,E,n,月,bāo
治,I-Treatment,B,v,氵,zhì
疗,I-Treatment,E,v,疒,liáo
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
远,O,B,b,辶,yuǎn
期,O,E,b,月,qī
疗,O,B,n,疒,liáo
效,O,E,n,攵,xiào
观,O,B,v,见,guān
察,O,E,v,宀,chá
三,O,B,m,一,sān
例,O,E,m,亻,lì
报,O,B,n,扌,bào
告,O,E,n,口,gào
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
谭,O,B,nr,讠,tán
晓,O,M,nr,日,xiǎo
俊,O,E,nr,亻,jùn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
镇,O,E,nr,钅,zhèn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
晓,O,M,nr,日,xiǎo
莹,O,E,nr,艹,yíng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
侯,O,B,nr,亻,hóu
旭,O,E,nr,日,xù
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
颜,O,M,nr,页,yán
刚,O,E,nr,刂,gāng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
L,O,B,eng,UNK,UNK
o,O,M,eng,UNK,UNK
n,O,M,eng,UNK,UNK
