word,label,bound,flag,radical,pinyin
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
异,O,B,d,廾,yì
常,O,E,d,巾,cháng
的,O,S,uj,白,dí
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
分,O,B,vn,刀,fēn
析,O,E,vn,木,xī
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
北,O,B,ns,匕,běi
京,O,M,ns,亠,jīng
市,O,E,ns,巾,shì
卫,O,B,n,卩,wèi
生,O,M,n,生,shēng
系,O,M,n,糸,xì
统,O,E,n,纟,tǒng
高,O,B,b,高,gāo
层,O,M,b,尸,céng
次,O,E,b,欠,cì
卫,O,B,an,卩,wèi
生,O,E,an,生,shēng
技,O,B,n,扌,jì
术,O,E,n,木,shù
人,O,B,l,人,rén
才,O,M,l,扌,cái
培,O,M,l,土,péi
养,O,E,l,丷,yǎng
计,O,B,n,讠,jì
划,O,E,n,刂,huá
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
-,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
-,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
遗,O,B,vn,辶,yí
传,O,E,vn,亻,chuán
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
儿,O,B,nt,儿,ér
科,O,M,nt,禾,kē
学,O,E,nt,子,xué
国,O,B,n,囗,guó
家,O,E,n,宀,jiā
重,O,B,n,里,zhòng
点,O,M,n,灬,diǎn
学,O,M,n,子,xué
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
胡,O,B,nr,月,hú
姝,O,M,nr,女,shū
雯,O,E,nr,雨,wén
、,O,S,x,UNK,UNK
孙,O,B,nr,子,sūn
冰,O,E,nr,冫,bīng
、,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
敏,O,E,nr,攵,mǐn
、,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
文,O,M,nr,文,wén
京,O,E,nr,亠,jīng
、,O,S,x,UNK,UNK
闫,O,S,nr,门,yán
LB,O,S,x,UNK,UNK
洁,O,S,ag,氵,jié
、,O,S,x,UNK,UNK
梁,O,B,nr,木,liáng
学,O,M,nr,子,xué
军,O,E,nr,冖,jūn
、,O,S,x,UNK,UNK
桑,O,B,nr,木,sāng
艳,O,M,nr,色,yàn
梅,O,E,nr,木,méi
、,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
玉,O,M,nr,玉,yù
筠,O,E,nr,竹,yún
、,O,S,x,UNK,UNK
朱,O,B,nr,木,zhū
逞,O,E,nr,辶,chěng
、,O,S,x,UNK,UNK
倪,O,B,nr,亻,ní
桂,O,M,nr,木,guì
臣,O,E,nr,臣,chén
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
肿,O,B,n,月,zhǒng
瘤,O,M,n,疒,liú
科,O,E,n,禾,kē
