word,label,bound,flag,radical,pinyin
临,O,B,v,丨,lín
诊,O,E,v,讠,zhěn
应,O,B,v,广,yīng
对,O,E,v,寸,duì
LB,O,S,x,UNK,UNK
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
糖,O,B,n,米,táng
尿,O,M,n,尸,niào
病,O,E,n,疒,bìng
临,O,B,l,丨,lín
床,O,M,l,广,chuáng
医,O,M,l,匚,yī
学,O,E,l,子,xué
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
病,O,S,n,疒,bìng
临,O,B,l,丨,lín
床,O,M,l,广,chuáng
医,O,M,l,匚,yī
学,O,E,l,子,xué
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
糖,O,B,n,米,táng
尿,O,E,n,尸,niào
LB,O,S,x,UNK,UNK
病,O,S,n,疒,bìng
研,O,B,n,石,yán
究,O,M,n,穴,jiū
所,O,E,n,户,suǒ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
糖,O,B,n,米,táng
尿,O,M,n,尸,niào
病,O,E,n,疒,bìng
重,O,B,n,里,zhòng
点,O,E,n,灬,diǎn
实,O,B,n,宀,shí
验,O,M,n,马,yàn
室,O,E,n,宀,shì
(,O,S,x,UNK,UNK
苏,O,B,ns,艹,sū
杭,O,E,ns,木,háng
、,O,S,x,UNK,UNK
周,O,B,nr,口,zhōu
健,O,E,nr,亻,jiàn
、,O,S,x,UNK,UNK
马,O,B,nr,马,mǎ
晓,O,M,nr,日,xiǎo
静,O,E,nr,青,jìng
、,O,S,x,UNK,UNK
章,O,B,nr,立,zhāng
紫,O,M,nr,糸,zǐ
晨,O,E,nr,日,chén
、,O,S,x,UNK,UNK
张,O,S,q,弓,zhāng
LB,O,S,x,UNK,UNK
蓉,O,S,j,艹,róng
、,O,S,x,UNK,UNK
胡,O,B,nr,月,hú
承,O,E,nr,乙,chéng
、,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
芳,O,E,nr,艹,fāng
、,O,S,x,UNK,UNK
包,O,B,nr,勹,bāo
玉,O,M,nr,玉,yù
倩,O,E,nr,亻,qiàn
、,O,S,x,UNK,UNK
贾,O,B,nr,贝,gǔ
伟,O,M,nr,亻,wěi
平,O,E,nr,干,píng
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
心,O,B,n,心,xīn
内,O,M,n,冂,nèi
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
潘,O,B,nr,氵,pān
静,O,M,nr,青,jìng
薇,O,E,nr,艹,wēi
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
以,O,S,p,人,yǐ
心,B-Symptom,B,i,心,xīn
