word,label,bound,flag,radical,pinyin
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
辽,O,B,ns,辶,liáo
宁,O,M,ns,宀,níng
省,O,E,ns,目,shěng
自,O,B,l,自,zì
然,O,M,l,灬,rán
科,O,M,l,禾,kē
学,O,E,l,子,xué
基,O,B,n,土,jī
金,O,E,n,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
海,O,B,nr,氵,hǎi
霞,O,E,nr,雨,xiá
、,O,S,x,UNK,UNK
赵,O,B,nr,走,zhào
琳,O,E,nr,王,lín
、,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
霞,O,E,nr,雨,xiá
、,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
萍,O,E,nr,艹,píng
、,O,S,x,UNK,UNK
苏,O,S,j,艹,sū
本,O,B,n,木,běn
利,O,E,n,刂,lì
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
大,O,B,d,大,dà
连,O,E,d,辶,lián
医,O,B,n,匚,yī
科,O,M,n,禾,kē
大,O,M,n,大,dà
学,O,E,n,子,xué
检,O,B,vn,木,jiǎn
验,O,E,vn,马,yàn
学,O,B,n,子,xué
院,O,E,n,阝,yuàn
血,O,B,n,血,xiě
液,O,M,n,氵,yè
学,O,E,n,子,xué
检,O,B,vn,木,jiǎn
验,O,E,vn,马,yàn
教,O,S,v,攵,jiào
LB,O,S,x,UNK,UNK
研,O,B,n,石,yán
室,O,E,n,宀,shì
(,O,S,x,UNK,UNK
孟,O,B,nr,子,mèng
秀,O,M,nr,禾,xiù
香,O,E,nr,香,xiāng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
大,O,B,d,大,dà
连,O,E,d,辶,lián
医,O,B,n,匚,yī
科,O,M,n,禾,kē
大,O,M,n,大,dà
学,O,E,n,子,xué
诊,O,B,n,讠,zhěn
断,O,M,n,斤,duàn
学,O,E,n,子,xué
实,O,B,vn,宀,shí
验,O,E,vn,马,yàn
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
(,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
奔,O,E,nr,大,bēn
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
第,O,B,m,竹,dì
一,O,E,m,一,yī
作,O,B,n,亻,zuò
者,O,E,n,耂,zhě
现,O,B,t,见,xiàn
在,O,E,t,土,zài
LB,O,S,x,UNK,UNK
胜,O,B,nt,月,shèng
利,O,M,nt,刂,lì
油,O,M,nt,氵,yóu
田,O,E,nt,田,tián
中,O,B,nt,丨,zhōng
心,O,M,nt,心,xīn
医,O,M,nt,匚,yī
院,O,E,nt,阝,yuàn
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,M,n,氵,mì
科,O,E,n,禾,kē
LB,O,S,x,UNK,UNK
阿,B-Drug,B,nrt,阝,ā
卡,I-Drug,E,nrt,丨,qiǎ
波,I-Drug,B,n,氵,bō
糖,I-Drug,E,n,米,táng
治,O,B,v,氵,zhì
疗,O,E,v,疒,liáo
对,O,S,p,寸,duì
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
血,O,B,n,血,xiě
清,O,E,n,氵,qīng
白,B-Test,B,n,白,bái
