word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
卫,O,B,nt,卩,wèi
生,O,M,nt,生,shēng
部,O,E,nt,阝,bù
脑,B-Disease,B,i,月,nǎo
卒,I-Disease,M,i,十,zú
中,I-Disease,E,i,丨,zhōng
筛,O,B,vn,竹,shāi
查,O,E,vn,木,chá
与,O,S,p,一,yǔ
防,O,B,v,阝,fáng
治,O,E,v,氵,zhì
工,O,B,n,工,gōng
程,O,E,n,禾,chéng
LB,O,S,x,UNK,UNK
二,O,S,m,二,èr
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
宝,O,M,nr,宀,bǎo
鑫,O,E,nr,金,xīn
、,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
志,O,M,nr,心,zhì
辰,O,E,nr,辰,chén
、,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
允,O,M,nr,儿,yǔn
岭,O,E,nr,山,lǐng
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
教,O,B,n,攵,jiào
务,O,M,n,力,wù
处,O,E,n,夂,chǔ
(,O,S,x,UNK,UNK
王,O,S,nr,王,wáng
红,O,B,nr,纟,hóng
梅,O,E,nr,木,méi
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
医,O,B,n,匚,yī
务,O,M,n,力,wù
处,O,E,n,夂,chǔ
(,O,S,x,UNK,UNK
周,O,B,nr,口,zhōu
春,O,M,nr,日,chūn
宇,O,E,nr,宀,yǔ
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
功,O,S,n,力,gōng
LB,O,S,x,UNK,UNK
能,O,B,n,月,néng
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
赵,O,B,nr,走,zhào
晖,O,E,nr,日,huī
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
检,O,B,vn,木,jiǎn
验,O,E,vn,马,yàn
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
(,O,S,x,UNK,UNK
朱,O,S,nr,木,zhū
津,O,B,ns,氵,jīn
浦,O,E,ns,氵,pǔ
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
脑,O,B,n,月,nǎo
病,O,E,n,疒,bìng
一,O,S,m,一,yī
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
高,O,B,nr,高,gāo
芳,O,E,nr,艹,fāng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
北,O,B,ns,匕,běi
京,O,M,ns,亠,jīng
市,O,E,ns,巾,shì
丰,O,B,ns,丨,fēng
台,O,M,ns,口,tái
区,O,E,ns,匚,qū
蒲,O,B,nr,艹,pú
黄,O,E,nr,黄,huáng
LB,O,S,x,UNK,UNK
num,O,S,x,UNK,UNK
社,O,B,n,礻,shè
区,O,M,n,匚,qū
卫,O,M,n,卩,wèi
生,O,E,n,生,shēng
服,O,B,n,月,fú
务,O,M,n,力,wù
中,O,M,n,丨,zhōng
心,O,E,n,心,xīn
(,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
志,O,M,nr,心,zhì
军,O,E,nr,冖,jūn
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
北,O,B,ns,匕,běi
京,O,M,ns,亠,jīng
市,O,E,ns,巾,shì
丰,O,B,ns,丨,fēng
台,O,M,ns,口,tái
区,O,E,ns,匚,qū
王,O,B,nr,王,wáng
佐,O,E,nr,亻,zuǒ
社,O,B,n,礻,shè
区,O,M,n,匚,qū
卫,O,M,n,卩,wèi
生,O,E,n,生,shēng
服,O,B,n,月,fú
务,O,M,n,力,wù
中,O,M,n,丨,zhōng
心,O,E,n,心,xīn
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
秀,O,M,nr,禾,xiù
泉,O,E,nr,水,quán
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
三,O,B,m,一,sān
种,O,E,m,禾,zhǒng
代,B-Disease,B,v,亻,dài
谢,I-Disease,E,v,讠,xiè
综,I-Disease,B,n,纟,zōng
合,I-Disease,M,n,口,hé
征,I-Disease,E,n,彳,zhēng
诊,O,B,v,讠,zhěn
