word,label,bound,flag,radical,pinyin
基,O,B,n,土,jī
础,O,E,n,石,chǔ
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,E,n,金,jīn
SPACE,O,S,x,UNK,UNK
项,O,S,n,页,xiàng
SPACE,O,S,x,UNK,UNK
目,O,S,t,目,mù
:,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
国,O,S,n,囗,guó
SPACE,O,S,x,UNK,UNK
家,O,S,q,宀,jiā
SPACE,O,S,x,UNK,UNK
重,O,S,a,里,zhòng
SPACE,O,S,x,UNK,UNK
点,O,S,m,灬,diǎn
SPACE,O,S,x,UNK,UNK
基,O,S,a,土,jī
SPACE,O,S,x,UNK,UNK
础,O,S,ng,石,chǔ
SPACE,O,S,x,UNK,UNK
研,O,S,vn,石,yán
SPACE,O,S,x,UNK,UNK
究,O,S,d,穴,jiū
SPACE,O,S,x,UNK,UNK
发,O,S,v,又,fā
SPACE,O,S,x,UNK,UNK
展,O,S,v,尸,zhǎn
SPACE,O,S,x,UNK,UNK
计,O,S,n,讠,jì
SPACE,O,S,x,UNK,UNK
划,O,S,v,刂,huá
SPACE,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
“,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
冶,O,S,zg,冫,yě
SPACE,O,S,x,UNK,UNK
计,O,S,n,讠,jì
SPACE,O,S,x,UNK,UNK
划,O,S,v,刂,huá
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
C,O,B,eng,UNK,UNK
B,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,M,n,氵,mì
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
宋,O,B,nr,宀,sòng
玉,O,M,nr,玉,yù
萍,O,E,nr,艹,píng
、,O,S,x,UNK,UNK
范,O,B,nr,艹,fàn
晓,O,M,nr,日,xiǎo
芳,O,E,nr,艹,fāng
、,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
宁,O,E,nr,宀,níng
、,O,S,x,UNK,UNK
李,O,S,nr,木,lǐ
雪,O,B,nr,雨,xuě
松,O,E,nr,木,sōng
、,O,S,x,UNK,UNK
郑,O,B,ns,阝,zhèng
徽,O,E,ns,彳,huī
、,O,S,x,UNK,UNK
范,O,B,nrfg,艹,fàn
玉,O,M,nrfg,玉,yù
娟,O,E,nrfg,女,juān
、,O,S,x,UNK,UNK
沈,O,S,nr,氵,shěn
甲,O,B,n,田,jiǎ
乙,O,E,n,乙,yǐ
、,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
钰,O,E,nr,钅,yù
、,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
沈,O,B,nr,氵,shěn
春,O,M,nr,日,chūn
芳,O,E,nr,艹,fāng
、,O,S,x,UNK,UNK
杨,O,S,nr,木,yáng
架,O,B,n,木,jià
林,O,E,n,木,lín
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
第,O,B,nt,竹,dì
二,O,M,nt,二,èr
军,O,M,nt,冖,jūn
医,O,M,nt,匚,yī
大,O,M,nt,大,dà
学,O,E,nt,子,xué
附,O,B,b,阝,fù
属,O,E,b,尸,shǔ
长,O,B,nt,长,cháng
征,O,M,nt,彳,zhēng
医,O,M,nt,匚,yī
院,O,E,nt,阝,yuàn
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,M,n,氵,mì
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
刘,O,S,zg,刂,liú
志,O,B,n,心,zhì
民,O,E,n,乛,mín
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
z,O,B,eng,UNK,UNK
m,O,M,eng,UNK,UNK
l,O,M,eng,UNK,UNK
i,O,M,eng,UNK,UNK
u,O,E,eng,UNK,UNK
