word,label,bound,flag,radical,pinyin
综,O,B,vn,纟,zōng
述,O,E,vn,辶,shù
LB,O,S,x,UNK,UNK
赵,O,B,nrfg,走,zhào
家,O,E,nrfg,宀,jiā
军,O,S,n,冖,jūn
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
营,O,B,n,艹,yíng
养,O,E,n,丷,yǎng
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
立,O,M,nr,立,lì
勇,O,E,nr,力,yǒng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
第,O,B,m,竹,dì
一,O,E,m,一,yī
作,O,B,n,亻,zuò
者,O,E,n,耂,zhě
现,O,B,t,见,xiàn
在,O,E,t,土,zài
海,O,B,ns,氵,hǎi
南,O,M,ns,十,nán
省,O,E,ns,目,shěng
人,O,B,n,人,rén
民,O,E,n,乛,mín
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
LB,O,S,x,UNK,UNK
葡,B-Anatomy,B,n,艹,pú
萄,I-Anatomy,M,n,艹,táo
糖,I-Anatomy,E,n,米,táng
依,I-Anatomy,B,n,亻,yī
赖,I-Anatomy,M,n,贝,lài
性,I-Anatomy,E,n,忄,xìng
促,I-Anatomy,S,v,亻,cù
胰,I-Anatomy,B,n,月,yí
岛,I-Anatomy,M,n,山,dǎo
素,I-Anatomy,E,n,糸,sù
释,I-Anatomy,B,v,采,shì
放,I-Anatomy,E,v,攵,fàng
肽,I-Anatomy,S,ng,月,tài
与,O,S,p,一,yǔ
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
及,O,S,c,又,jí
肥,B-Disease,B,a,月,féi
胖,I-Disease,E,a,月,pàng
LB,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
苑,O,M,nr,艹,yuàn
菲,O,E,nr,艹,fēi
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
立,O,M,nr,立,lì
勇,O,E,nr,力,yǒng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
赵,O,B,nrfg,走,zhào
家,O,E,nrfg,宀,jiā
军,O,S,n,冖,jūn
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
葡,B-Anatomy,B,n,艹,pú
萄,I-Anatomy,M,n,艹,táo
糖,I-Anatomy,E,n,米,táng
依,I-Anatomy,B,n,亻,yī
赖,I-Anatomy,M,n,贝,lài
性,I-Anatomy,E,n,忄,xìng
促,I-Anatomy,S,v,亻,cù
胰,I-Anatomy,B,n,月,yí
岛,I-Anatomy,M,n,山,dǎo
素,I-Anatomy,E,n,糸,sù
释,I-Anatomy,B,v,采,shì
放,I-Anatomy,E,v,攵,fàng
肽,I-Anatomy,S,zg,月,tài
(,O,S,x,UNK,UNK
G,B-Anatomy,B,eng,UNK,UNK
I,I-Anatomy,M,eng,UNK,UNK
P,I-Anatomy,E,eng,UNK,UNK
),O,S,x,UNK,UNK
可,O,S,v,口,kě
促,O,B,v,亻,cù
进,O,E,v,辶,jìn
