word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
科,O,B,nt,禾,kē
学,O,M,nt,子,xué
技,O,M,nt,扌,jì
术,O,M,nt,木,shù
委,O,M,nt,女,wěi
员,O,M,nt,口,yuán
会,O,E,nt,人,huì
科,O,B,n,禾,kē
研,O,E,n,石,yán
计,O,B,n,讠,jì
划,O,E,n,刂,huá
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
病,O,B,n,疒,bìng
科,O,E,n,禾,kē
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
病,O,S,n,疒,bìng
研,O,B,n,石,yán
究,O,M,n,穴,jiū
所,O,E,n,户,suǒ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,M,ns,氵,hǎi
市,O,E,ns,巾,shì
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
病,O,S,n,疒,bìng
临,O,B,l,丨,lín
床,O,M,l,广,chuáng
医,O,M,l,匚,yī
学,O,E,l,子,xué
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
LB,O,S,x,UNK,UNK
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,M,n,疒,bìng
足,I-Disease,E,n,足,zú
分,O,B,n,刀,fēn
中,O,M,n,丨,zhōng
心,O,E,n,心,xīn
(,O,S,x,UNK,UNK
何,O,B,nr,亻,hé
泱,O,E,nr,氵,yāng
、,O,S,x,UNK,UNK
许,O,B,nr,讠,xǔ
蕾,O,E,nr,艹,lěi
、,O,S,x,UNK,UNK
钱,O,B,nr,钅,qián
泓,O,M,nr,氵,hóng
洁,O,E,nr,氵,jié
、,O,S,x,UNK,UNK
张,O,S,q,弓,zhāng
杉,O,B,nz,木,shān
杉,O,E,nz,木,shān
、,O,S,x,UNK,UNK
汤,O,S,n,氵,tāng
正,O,B,n,止,zhèng
义,O,E,n,丶,yì
、,O,S,x,UNK,UNK
宁,O,B,nr,宀,níng
光,O,E,nr,儿,guāng
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,ns,一,shàng
海,O,E,ns,氵,hǎi
交,O,B,n,亠,jiāo
通,O,E,n,辶,tōng
LB,O,S,x,UNK,UNK
大,O,B,n,大,dà
学,O,E,n,子,xué
医,O,B,n,匚,yī
学,O,M,n,子,xué
院,O,E,n,阝,yuàn
附,O,B,b,阝,fù
属,O,E,b,尸,shǔ
瑞,O,B,nt,王,ruì
金,O,M,nt,金,jīn
医,O,M,nt,匚,yī
院,O,E,nt,阝,yuàn
远,O,B,ns,辶,yuǎn
洋,O,E,ns,氵,yáng
分,O,B,n,刀,fēn
院,O,E,n,阝,yuàn
内,O,B,n,冂,nèi
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
顾,O,B,nr,页,gù
雪,O,M,nr,雨,xuě
明,O,E,nr,日,míng
、,O,S,x,UNK,UNK
顾,O,B,nr,页,gù
俊,O,M,nr,亻,jùn
义,O,E,nr,丶,yì
、,O,S,x,UNK,UNK
施,O,S,nr,方,shī
建,O,B,nz,廴,jiàn
元,O,E,nz,二,yuán
、,O,S,x,UNK,UNK
沈,O,B,ns,氵,shěn
亚,O,E,ns,二,yà
LB,O,S,x,UNK,UNK
萍,O,S,nr,艹,píng
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
垂,B-Test,B,n,土,chuí
体,I-Test,E,n,亻,tǐ
