word,label,bound,flag,radical,pinyin
综,O,B,vn,纟,zōng
述,O,E,vn,辶,shù
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,nt,囗,guó
家,O,M,nt,宀,jiā
自,O,M,nt,自,zì
然,O,M,nt,灬,rán
科,O,M,nt,禾,kē
学,O,M,nt,子,xué
基,O,M,nt,土,jī
金,O,E,nt,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
、,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
、,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
江,O,S,nr,氵,jiāng
LB,O,S,x,UNK,UNK
苏,O,B,ns,艹,sū
省,O,E,ns,目,shěng
自,O,B,l,自,zì
然,O,M,l,灬,rán
科,O,M,l,禾,kē
学,O,E,l,子,xué
基,O,B,n,土,jī
金,O,E,n,金,jīn
(,O,S,x,UNK,UNK
B,O,B,eng,UNK,UNK
K,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
江,O,B,ns,氵,jiāng
苏,O,M,ns,艹,sū
省,O,E,ns,目,shěng
卫,O,B,nt,卩,wèi
生,O,M,nt,生,shēng
厅,O,E,nt,厂,tīng
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
Q,O,B,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
镇,O,B,ns,钅,zhèn
江,O,E,ns,氵,jiāng
LB,O,S,x,UNK,UNK
市,O,S,n,巾,shì
社,O,B,n,礻,shè
会,O,E,n,人,huì
发,O,B,vn,又,fā
展,O,E,vn,尸,zhǎn
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
S,O,B,eng,UNK,UNK
H,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
