word,label,bound,flag,radical,pinyin
糖,O,B,n,米,táng
尿,O,M,n,尸,niào
病,O,E,n,疒,bìng
相,O,B,v,目,xiāng
关,O,E,v,丷,guān
议,O,B,n,讠,yì
题,O,E,n,页,tí
LB,O,S,x,UNK,UNK
明,O,S,a,日,míng
、,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
云,O,M,nr,二,yún
涛,O,E,nr,氵,tāo
、,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
慧,O,M,nr,心,huì
英,O,E,nr,艹,yīng
、,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
寿,O,M,nr,寸,shòu
岭,O,E,nr,山,lǐng
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
肾,O,B,n,月,shèn
内,O,M,n,冂,nèi
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
俊,O,E,nr,亻,jùn
娟,O,S,zg,女,juān
、,O,S,x,UNK,UNK
侯,O,B,nr,亻,hóu
金,O,M,nr,金,jīn
泓,O,E,nr,氵,hóng
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
麻,O,B,nr,麻,má
醉,O,M,nr,酉,zuì
科,O,E,nr,禾,kē
(,O,S,x,UNK,UNK
赵,O,B,nr,走,zhào
剑,O,E,nr,刂,jiàn
LB,O,S,x,UNK,UNK
秋,O,S,t,禾,qiū
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
超,O,B,v,走,chāo
声,O,E,v,士,shēng
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
雯,O,E,nr,雨,wén
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
唐,O,B,ns,口,táng
山,O,M,ns,山,shān
市,O,E,ns,巾,shì
人,O,B,n,人,rén
民,O,E,n,乛,mín
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
心,O,B,n,心,xīn
内,O,M,n,冂,nèi
科,O,E,n,禾,kē
(,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
希,O,M,nr,巾,xī
柱,O,E,nr,木,zhù
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
开,O,B,ns,廾,kāi
滦,O,E,ns,氵,luán
员,O,B,n,口,yuán
工,O,E,n,工,gōng
健,O,B,a,亻,jiàn
康,O,E,a,广,kāng
LB,O,S,x,UNK,UNK
保,O,B,v,亻,bǎo
障,O,E,v,阝,zhàng
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
(,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
朔,O,M,nr,月,shuò
华,O,E,nr,十,huá
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
唐,O,B,nr,口,táng
家,O,M,nr,宀,jiā
庄,O,E,nr,广,zhuāng
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
科,O,S,n,禾,kē
(,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
东,O,M,nr,一,dōng
红,O,E,nr,纟,hóng
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
睡,B-Test,B,v,目,shuì
眠,I-Test,E,v,目,mián
时,I-Test,B,n,日,shí
间,I-Test,E,n,门,jiān
与,O,S,p,一,yǔ
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
发,O,B,v,又,fā
病,O,E,v,疒,bìng
风,O,B,n,风,fēng
险,O,E,n,阝,xiǎn
的,O,S,uj,白,dí
相,O,B,l,目,xiāng
关,O,M,l,丷,guān
性,O,E,l,忄,xìng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
高,O,B,nr,高,gāo
明,O,E,nr,日,míng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
俊,O,E,nr,亻,jùn
娟,O,S,zg,女,juān
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
云,O,M,nr,二,yún
涛,O,E,nr,氵,tāo
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
希,O,M,nr,巾,xī
柱,O,E,nr,木,zhù
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
赵,O,B,nr,走,zhào
剑,O,M,nr,刂,jiàn
秋,O,E,nr,禾,qiū
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
侯,O,B,nr,亻,hóu
金,O,M,nr,金,jīn
泓,O,E,nr,氵,hóng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
雯,O,E,nr,雨,wén
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
朔,O,M,nr,月,shuò
华,O,E,nr,十,huá
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
李,O,B,nr,木,lǐ
慧,O,M,nr,心,huì
英,O,E,nr,艹,yīng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
东,O,M,nr,一,dōng
红,O,E,nr,纟,hóng
LB,O,S,x,UNK,UNK
吴,O,B,nr,口,wú
寿,O,M,nr,寸,shòu
岭,O,E,nr,山,lǐng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
本,O,S,r,木,běn
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
采,O,B,v,采,cǎi
用,O,E,v,用,yòng
前,O,B,n,刂,qián
瞻,O,M,n,目,zhān
性,O,E,n,忄,xìng
队,O,B,n,阝,duì
列,O,E,n,刂,liè
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
方,O,B,n,方,fāng
法,O,E,n,氵,fǎ
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
以,O,S,p,人,yǐ
参,O,B,v,厶,cān
加,O,E,v,力,jiā
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
~,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
年,O,B,n,干,nián
度,O,E,n,广,dù
开,O,B,ns,廾,kāi
滦,O,E,ns,氵,luán
集,O,B,n,隹,jí
团,O,E,n,囗,tuán
职,O,B,n,耳,zhí
工,O,E,n,工,gōng
健,O,B,a,亻,jiàn
康,O,E,a,广,kāng
体,O,B,v,亻,tǐ
检,O,E,v,木,jiǎn
的,O,S,uj,白,dí
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
LB,O,S,x,UNK,UNK
名,O,S,q,口,míng
职,O,B,n,耳,zhí
工,O,E,n,工,gōng
中,O,S,f,丨,zhōng
空,B-Test,B,n,穴,kōng
腹,I-Test,E,n,月,fù
血,I-Test,B,n,血,xiě
糖,I-Test,E,n,米,táng
(,O,S,x,UNK,UNK
F,B-Test,B,eng,UNK,UNK
P,I-Test,M,eng,UNK,UNK
G,I-Test,E,eng,UNK,UNK
),O,S,x,UNK,UNK
<,B-Test_Value,S,x,UNK,UNK
num,I-Test_Value,B,m,UNK,UNK
.,I-Test_Value,E,m,UNK,UNK
SPACE,I-Test_Value,S,x,UNK,UNK
num,I-Test_Value,S,x,UNK,UNK
SPACE,I-Test_Value,S,x,UNK,UNK
m,I-Test_Value,B,eng,UNK,UNK
m,I-Test_Value,M,eng,UNK,UNK
o,I-Test_Value,M,eng,UNK,UNK
l,I-Test_Value,E,eng,UNK,UNK
SPACE,I-Test_Value,S,x,UNK,UNK
/,I-Test_Value,S,x,UNK,UNK
SPACE,I-Test_Value,S,x,UNK,UNK
L,I-Test_Value,S,x,UNK,UNK
、,O,S,x,UNK,UNK
无,O,S,v,一,wú
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
病,O,B,n,疒,bìng
史,O,E,n,口,shǐ
、,O,S,x,UNK,UNK
未,O,S,d,木,wèi
使,O,B,v,亻,shǐ
用,O,E,v,用,yòng
降,B-Drug,B,n,阝,jiàng
糖,I-Drug,M,n,米,táng
药,I-Drug,E,n,艹,yào
物,I-Drug,S,ng,牜,wù
且,O,S,c,一,qiě
SPACE,O,S,x,UNK,UNK
F,B-Test,B,eng,UNK,UNK
P,I-Test,M,eng,UNK,UNK
G,I-Test,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
及,O,S,c,又,jí
睡,O,B,v,目,shuì
眠,O,E,v,目,mián
资,O,B,l,贝,zī
料,O,M,l,斗,liào
完,O,M,l,宀,wán
整,O,E,l,攵,zhěng
的,O,S,uj,白,dí
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
LB,O,S,x,UNK,UNK
名,O,S,q,口,míng
职,O,B,n,耳,zhí
工,O,E,n,工,gōng
作,O,B,v,亻,zuò
为,O,E,v,丶,wéi
观,O,B,v,见,guān
察,O,E,v,宀,chá
队,O,B,n,阝,duì
列,O,E,n,刂,liè
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
排,O,B,v,扌,pái
除,O,E,v,阝,chú
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
