word,label,bound,flag,radical,pinyin
讲,O,B,n,讠,jiǎng
座,O,E,n,广,zuò
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,nt,囗,guó
家,O,M,nt,宀,jiā
自,O,M,nt,自,zì
然,O,M,nt,灬,rán
科,O,M,nt,禾,kē
学,O,M,nt,子,xué
基,O,M,nt,土,jī
金,O,E,nt,金,jīn
资,O,B,n,贝,zī
助,O,E,n,力,zhù
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
病,O,S,n,疒,bìng
临,O,B,l,丨,lín
床,O,M,l,广,chuáng
医,O,M,l,匚,yī
学,O,E,l,子,xué
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
上,O,B,nt,一,shàng
海,O,M,nt,氵,hǎi
交,O,M,nt,亠,jiāo
通,O,M,nt,辶,tōng
大,O,M,nt,大,dà
学,O,E,nt,子,xué
医,O,B,n,匚,yī
学,O,M,n,子,xué
院,O,E,n,阝,yuàn
附,O,B,b,阝,fù
属,O,E,b,尸,shǔ
瑞,O,B,nt,王,ruì
金,O,M,nt,金,jīn
医,O,M,nt,匚,yī
院,O,E,nt,阝,yuàn
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
病,O,B,n,疒,bìng
科,O,E,n,禾,kē
LB,O,S,x,UNK,UNK
自,O,B,v,自,zì
噬,O,E,v,口,shì
与,O,S,p,一,yǔ
能,O,B,i,月,néng
量,O,M,i,里,liáng
代,O,M,i,亻,dài
谢,O,E,i,讠,xiè
LB,O,S,x,UNK,UNK
邓,O,B,nr,阝,dèng
玉,O,M,nr,玉,yù
杰,O,E,nr,木,jié
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
杨,O,B,nr,木,yáng
颖,O,E,nr,页,yǐng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
提,O,B,v,扌,tí
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
真,B-Anatomy,B,n,目,zhēn
核,I-Anatomy,M,n,木,hé
细,I-Anatomy,M,n,纟,xì
胞,I-Anatomy,E,n,月,bāo
通,O,B,p,辶,tōng
过,O,E,p,辶,guò
调,O,B,vn,讠,tiáo
节,O,E,vn,艹,jié
细,O,B,n,纟,xì
胞,O,E,n,月,bāo
内,O,S,n,冂,nèi
蛋,O,B,n,虫,dàn
白,O,M,n,白,bái
质,O,E,n,贝,zhì
的,O,S,uj,白,dí
降,O,B,v,阝,jiàng
解,O,E,v,角,jiě
和,O,S,c,口,hé
细,O,B,n,纟,xì
胞,O,M,n,月,bāo
器,O,E,n,口,qì
的,O,S,uj,白,dí
更,O,B,d,曰,gēng
新,O,E,d,斤,xīn
来,O,S,v,木,lái
维,O,B,v,纟,wéi
持,O,E,v,扌,chí
内,O,S,n,冂,nèi
稳,O,B,n,禾,wěn
态,O,E,n,心,tài
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
自,O,B,v,自,zì
噬,O,E,v,口,shì
是,O,S,v,日,shì
一,O,S,m,一,yī
种,O,B,n,禾,zhǒng
类,O,E,n,米,lèi
泛,O,B,n,氵,fàn
素,O,E,n,糸,sù
LB,O,S,x,UNK,UNK
化,O,S,v,亻,huà
的,O,S,uj,白,dí
降,O,B,v,阝,jiàng
解,O,E,v,角,jiě
过,O,B,n,辶,guò
程,O,E,n,禾,chéng
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
在,O,S,p,土,zài
维,O,B,v,纟,wéi
持,O,E,v,扌,chí
细,O,B,n,纟,xì
胞,O,E,n,月,bāo
生,O,B,v,生,shēng
存,O,E,v,子,cún
、,O,S,x,UNK,UNK
分,O,B,vn,刀,fēn
化,O,E,vn,亻,huà
和,O,B,n,口,hé
胞,O,E,n,月,bāo
内,O,S,f,冂,nèi
物,O,B,n,牜,wù
质,O,E,n,贝,zhì
清,O,B,a,氵,qīng
理,O,E,a,王,lǐ
方,O,B,n,方,fāng
面,O,E,n,面,miàn
发,O,B,v,又,fā
挥,O,E,v,扌,huī
重,O,B,a,里,zhòng
要,O,E,a,覀,yào
作,O,B,v,亻,zuò
用,O,E,v,用,yòng
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
之,O,B,f,丶,zhī
前,O,E,f,刂,qián
关,O,B,p,丷,guān
于,O,E,p,二,yú
自,O,B,v,自,zì
噬,O,E,v,口,shì
的,O,S,uj,白,dí
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
主,O,B,b,丶,zhǔ
要,O,E,b,覀,yào
集,O,B,v,隹,jí
中,O,E,v,丨,zhōng
LB,O,S,x,UNK,UNK
在,O,S,p,土,zài
肿,B-Disease,B,n,月,zhǒng
瘤,I-Disease,E,n,疒,liú
、,O,S,x,UNK,UNK
神,B-Disease,B,n,礻,shén
经,I-Disease,E,n,纟,jīng
变,I-Disease,B,n,又,biàn
性,I-Disease,E,n,忄,xìng
疾,I-Disease,B,n,疒,jí
病,I-Disease,E,n,疒,bìng
等,O,S,u,竹,děng
方,O,B,n,方,fāng
面,O,E,n,面,miàn
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
自,O,B,v,自,zì
噬,O,E,v,口,shì
与,O,S,p,一,yǔ
能,O,B,i,月,néng
量,O,M,i,里,liáng
代,O,M,i,亻,dài
谢,O,E,i,讠,xiè
的,O,S,uj,白,dí
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
很,O,B,m,彳,hěn
少,O,E,m,小,shǎo
。,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
年,O,S,m,干,nián
开,O,B,v,廾,kāi
始,O,E,v,女,shǐ
陆,O,B,d,阝,lù
续,O,E,d,纟,xù
有,O,S,v,月,yǒu
关,O,B,p,丷,guān
于,O,E,p,二,yú
自,O,B,l,自,zì
噬,O,E,l,口,shì
调,O,B,vn,讠,tiáo
节,O,E,vn,艹,jié
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
方,O,B,n,方,fāng
面,O,E,n,面,miàn
的,O,S,uj,白,dí
LB,O,S,x,UNK,UNK
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
本,O,B,r,木,běn
文,O,E,r,文,wén
综,O,B,vn,纟,zōng
述,O,E,vn,辶,shù
了,O,S,ul,乙,liǎo
最,O,B,d,曰,zuì
新,O,E,d,斤,xīn
的,O,S,uj,白,dí
关,O,B,p,丷,guān
于,O,E,p,二,yú
自,O,B,v,自,zì
噬,O,E,v,口,shì
与,O,S,p,一,yǔ
脂,B-Anatomy,B,n,月,zhī
肪,I-Anatomy,E,n,月,fáng
细,I-Anatomy,B,n,纟,xì
胞,I-Anatomy,E,n,月,bāo
分,O,B,vn,刀,fēn
化,O,E,vn,亻,huà
、,O,S,x,UNK,UNK
自,O,B,v,自,zì
噬,O,E,v,口,shì
与,O,S,p,一,yǔ
脂,O,B,n,月,zhī
滴,O,E,n,氵,dī
的,O,S,uj,白,dí
储,O,B,n,亻,chǔ
存,O,E,n,子,cún
与,O,S,p,一,yǔ
分,O,B,v,刀,fēn
解,O,E,v,角,jiě
的,O,S,uj,白,dí
研,O,B,n,石,yán
究,O,M,n,穴,jiū
进,O,M,n,辶,jìn
展,O,E,n,尸,zhǎn
。,O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
关,O,B,n,丷,guān
键,O,M,n,钅,jiàn
词,O,E,n,讠,cí
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
自,O,B,l,自,zì
噬,O,E,l,口,shì
;,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
能,O,B,i,月,néng
量,O,M,i,里,liáng
代,O,M,i,亻,dài
谢,O,E,i,讠,xiè
LB,O,S,x,UNK,UNK
A,O,B,eng,UNK,UNK
u,O,M,eng,UNK,UNK
t,O,M,eng,UNK,UNK
o,O,M,eng,UNK,UNK
p,O,M,eng,UNK,UNK
h,O,M,eng,UNK,UNK
a,O,M,eng,UNK,UNK
g,O,M,eng,UNK,UNK
y,O,E,eng,UNK,UNK
sep,sep,sep,sep,sep,sep
SPACE,O,S,x,UNK,UNK
a,O,B,eng,UNK,UNK
n,O,M,eng,UNK,UNK
d,O,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
