word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,nt,囗,guó
家,O,M,nt,宀,jiā
自,O,M,nt,自,zì
然,O,M,nt,灬,rán
科,O,M,nt,禾,kē
学,O,M,nt,子,xué
基,O,M,nt,土,jī
金,O,E,nt,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
",",O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
河,O,B,ns,氵,hé
南,O,M,ns,十,nán
省,O,E,ns,目,shěng
科,O,B,n,禾,kē
技,O,E,n,扌,jì
LB,O,S,x,UNK,UNK
攻,O,B,l,攵,gōng
关,O,M,l,丷,guān
项,O,M,l,页,xiàng
目,O,E,l,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
杰,O,S,nr,木,jié
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
郑,O,B,nt,阝,zhèng
州,O,M,nt,川,zhōu
大,O,M,nt,大,dà
学,O,E,nt,子,xué
基,O,B,n,土,jī
础,O,E,n,石,chǔ
医,O,B,n,匚,yī
学,O,M,n,子,xué
院,O,E,n,阝,yuàn
(,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
莉,O,E,nr,艹,lì
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
乐,O,B,nr,丿,lè
晓,O,M,nr,日,xiǎo
萍,O,E,nr,艹,píng
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
C,B-Anatomy,B,eng,UNK,UNK
I,I-Anatomy,M,eng,UNK,UNK
D,I-Anatomy,M,eng,UNK,UNK
E,I-Anatomy,M,eng,UNK,UNK
B,I-Anatomy,E,eng,UNK,UNK
、,O,S,x,UNK,UNK
C,B-Anatomy,B,eng,UNK,UNK
I,I-Anatomy,M,eng,UNK,UNK
D,I-Anatomy,M,eng,UNK,UNK
E,I-Anatomy,M,eng,UNK,UNK
C,I-Anatomy,E,eng,UNK,UNK
SPACE,O,S,x,UNK,UNK
基,O,B,n,土,jī
因,O,E,n,囗,yīn
单,O,B,b,十,dān
倍,O,M,b,亻,bèi
型,O,E,b,土,xíng
及,O,S,c,又,jí
单,O,B,b,十,dān
倍,O,M,b,亻,bèi
型,O,E,b,土,xíng
交,O,B,l,亠,jiāo
互,O,M,l,二,hù
作,O,M,l,亻,zuò
用,O,E,l,用,yòng
与,O,S,p,一,yǔ
肥,B-Disease,B,a,月,féi
胖,I-Disease,E,a,月,pàng
的,O,S,uj,白,dí
关,O,B,n,丷,guān
系,O,E,n,糸,xì
LB,O,S,x,UNK,UNK
平,O,B,nr,干,píng
智,O,M,nr,日,zhì
广,O,E,nr,广,guǎng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
刘,O,B,nr,刂,liú
莉,O,E,nr,艹,lì
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
詹,O,B,nr,言,zhān
芳,O,M,nr,艹,fāng
芳,O,E,nr,艹,fāng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
戚,O,B,nr,戈,qī
敏,O,M,nr,攵,mǐn
杰,O,E,nr,木,jié
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
乐,O,B,nr,丿,lè
晓,O,M,nr,日,xiǎo
萍,O,E,nr,艹,píng
