word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
科,O,B,n,禾,kē
技,O,M,n,扌,jì
部,O,E,n,阝,bù
SPACE,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
SPACE,O,S,x,UNK,UNK
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
C,O,B,eng,UNK,UNK
B,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
新,O,B,ns,斤,xīn
疆,O,E,ns,田,jiāng
重,O,B,a,里,zhòng
大,O,E,a,大,dà
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
医,O,B,n,匚,yī
学,O,E,n,子,xué
重,O,B,n,里,zhòng
点,O,E,n,灬,diǎn
实,O,B,n,宀,shí
验,O,M,n,马,yàn
室,O,E,n,宀,shì
开,O,B,v,廾,kāi
放,O,E,v,攵,fàng
课,O,B,n,讠,kè
题,O,E,n,页,tí
(,O,S,x,UNK,UNK
S,O,B,eng,UNK,UNK
K,O,M,eng,UNK,UNK
L,O,M,eng,UNK,UNK
I,O,M,eng,UNK,UNK
B,O,E,eng,UNK,UNK
-,O,S,x,UNK,UNK
X,O,B,eng,UNK,UNK
J,O,M,eng,UNK,UNK
M,O,M,eng,UNK,UNK
D,O,M,eng,UNK,UNK
R,O,E,eng,UNK,UNK
-,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
-,O,S,x,UNK,UNK
Y,O,B,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
新,O,S,a,斤,xīn
LB,O,S,x,UNK,UNK
疆,O,S,n,田,jiāng
研,O,B,n,石,yán
究,O,M,n,穴,jiū
生,O,E,n,生,shēng
科,O,B,n,禾,kē
研,O,E,n,石,yán
创,O,B,v,刂,chuàng
新,O,E,v,斤,xīn
基,O,B,n,土,jī
金,O,E,n,金,jīn
(,O,S,x,UNK,UNK
X,O,B,eng,UNK,UNK
J,O,M,eng,UNK,UNK
G,O,M,eng,UNK,UNK
R,O,M,eng,UNK,UNK
I,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
强,O,S,a,弓,qiáng
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
基,O,B,n,土,jī
础,O,E,n,石,chǔ
医,O,B,n,匚,yī
学,O,M,n,子,xué
院,O,E,n,阝,yuàn
(,O,S,x,UNK,UNK
张,O,B,nr,弓,zhāng
蓓,O,E,nr,艹,bèi
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
新,O,B,nt,斤,xīn
疆,O,M,nt,田,jiāng
医,O,M,nt,匚,yī
科,O,M,nt,禾,kē
大,O,M,nt,大,dà
学,O,E,nt,子,xué
第,O,B,m,竹,dì
一,O,E,m,一,yī
附,O,B,b,阝,fù
属,O,E,b,尸,shǔ
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
代,O,B,n,亻,dài
谢,O,M,n,讠,xiè
性,O,E,n,忄,xìng
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
实,O,B,n,宀,shí
验,O,M,n,马,yàn
室,O,E,n,宀,shì
(,O,S,x,UNK,UNK
马,O,B,nr,马,mǎ
琦,O,E,nr,王,qí
、,O,S,x,UNK,UNK
姚,O,B,nr,女,yáo
华,O,E,nr,十,huá
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
新,O,B,ns,斤,xīn
