word,label,bound,flag,radical,pinyin
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
研,O,B,vn,石,yán
究,O,E,vn,穴,jiū
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
云,O,B,ns,二,yún
南,O,M,ns,十,nán
省,O,E,ns,目,shěng
卫,O,B,nt,卩,wèi
生,O,M,nt,生,shēng
厅,O,E,nt,厂,tīng
科,O,B,n,禾,kē
技,O,E,n,扌,jì
计,O,B,n,讠,jì
划,O,E,n,刂,huá
项,O,B,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
N,O,B,eng,UNK,UNK
S,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
云,O,B,ns,二,yún
南,O,M,ns,十,nán
省,O,E,ns,目,shěng
教,O,B,vn,攵,jiào
育,O,E,vn,月,yù
LB,O,S,x,UNK,UNK
厅,O,S,n,厂,tīng
科,O,B,n,禾,kē
学,O,M,n,子,xué
研,O,M,n,石,yán
究,O,E,n,穴,jiū
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
C,O,B,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
华,O,S,ns,十,huá
医,O,B,n,匚,yī
院,O,E,n,阝,yuàn
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
科,O,S,n,禾,kē
LB,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
夜,B-Disease,B,t,夕,yè
间,I-Disease,E,t,门,jiān
低,I-Disease,B,n,亻,dī
血,I-Disease,M,n,血,xiě
糖,I-Disease,E,n,米,táng
预,O,B,vn,页,yù
警,O,E,vn,言,jǐng
及,O,S,c,又,jí
干,O,B,v,干,gān
预,O,E,v,页,yù
LB,O,S,x,UNK,UNK
王,O,B,nr,王,wáng
砚,O,E,nr,石,yàn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
关,O,B,nr,丷,guān
守,O,M,nr,宀,shǒu
萍,O,E,nr,艹,píng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
牛,O,B,nr,牛,niú
奔,O,E,nr,大,bēn
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
薛,O,B,nr,艹,xuē
元,O,M,nr,二,yuán
明,O,E,nr,日,míng
sep,sep,sep,sep,sep,sep
LB,O,S,x,UNK,UNK
[,O,S,x,UNK,UNK
摘,O,B,v,扌,zhāi
要,O,E,v,覀,yào
],O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
目,O,B,n,目,mù
的,O,E,n,白,dí
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
评,O,B,vn,讠,píng
估,O,E,vn,亻,gū
SPACE,O,S,x,UNK,UNK
num,B-Disease,S,x,UNK,UNK
SPACE,I-Disease,S,x,UNK,UNK
型,I-Disease,S,k,土,xíng
糖,I-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
患,O,B,n,心,huàn
者,O,E,n,耂,zhě
日,O,B,d,日,rì
常,O,E,d,巾,cháng
临,O,B,vn,丨,lín
床,O,E,vn,广,chuáng
环,O,B,n,王,huán
境,O,E,n,土,jìng
中,O,S,f,丨,zhōng
发,O,B,v,又,fā
生,O,E,v,生,shēng
夜,B-Disease,B,t,夕,yè
间,I-Disease,E,t,门,jiān
低,I-Disease,B,n,亻,dī
血,I-Disease,M,n,血,xiě
