word,label,bound,flag,radical,pinyin
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
疾,O,B,n,疒,jí
病,O,E,n,疒,bìng
管,O,B,vn,竹,guǎn
理,O,E,vn,王,lǐ
继,O,B,v,纟,jì
续,O,E,v,纟,xù
教,O,B,vn,攵,jiào
育,O,E,vn,月,yù
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
广,O,B,ns,广,guǎng
东,O,M,ns,一,dōng
省,O,E,ns,目,shěng
科,O,B,n,禾,kē
技,O,E,n,扌,jì
计,O,B,n,讠,jì
划,O,E,n,刂,huá
项,O,B,n,页,xiàng
目,O,E,n,目,mù
国,O,B,n,囗,guó
际,O,E,n,阝,jì
科,O,B,n,禾,kē
技,O,E,n,扌,jì
合,O,B,vn,口,hé
作,O,E,vn,亻,zuò
领,O,B,n,页,lǐng
域,O,E,n,土,yù
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
A,O,B,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
燕,O,M,nr,灬,yàn
铭,O,E,nr,钅,míng
、,O,S,x,UNK,UNK
穆,O,B,nr,禾,mù
攀,O,M,nr,手,pān
伟,O,E,nr,亻,wěi
),O,S,x,UNK,UNK
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
特,O,B,n,牜,tè
诊,O,E,n,讠,zhěn
医,O,B,n,匚,yī
疗,O,E,n,疒,liáo
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
(,O,S,x,UNK,UNK
唐,O,B,nr,口,táng
喜,O,M,nr,口,xǐ
香,O,E,nr,香,xiāng
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
血,B-Test,B,n,血,xiě
糖,I-Test,E,n,米,táng
波,O,B,vn,氵,bō
动,O,E,vn,力,dòng
对,O,S,p,寸,duì
糖,B-Disease,B,n,米,táng
尿,I-Disease,M,n,尸,niào
病,I-Disease,E,n,疒,bìng
微,I-Disease,B,n,彳,wēi
血,I-Disease,M,n,血,xiě
管,I-Disease,E,n,竹,guǎn
病,I-Disease,B,v,疒,bìng
变,I-Disease,E,v,又,biàn
的,O,S,uj,白,dí
影,O,B,vn,彡,yǐng
响,O,E,vn,口,xiǎng
LB,O,S,x,UNK,UNK
陈,O,B,nr,阝,chén
燕,O,M,nr,灬,yàn
铭,O,E,nr,钅,míng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
唐,O,B,nr,口,táng
喜,O,M,nr,口,xǐ
香,O,E,nr,香,xiāng
SPACE,O,S,x,UNK,UNK
SPACE,O,S,x,UNK,UNK
穆,O,B,nr,禾,mù
攀,O,M,nr,手,pān
伟,O,E,nr,亻,wěi
sep,sep,sep,sep,sep,sep
